Source;Target;Type;Weight
869;894;Undirected;1
481;456;Undirected;1
150;50;Undirected;1
781;729;Undirected;1
299;249;Undirected;1
51;754;Undirected;1
857;193;Undirected;1
473;814;Undirected;1
874;868;Undirected;1
325;346;Undirected;1
937;68;Undirected;1
854;575;Undirected;1
521;557;Undirected;1
1000;192;Undirected;1
307;719;Undirected;1
929;908;Undirected;1
274;203;Undirected;1
51;50;Undirected;1
142;184;Undirected;1
673;619;Undirected;1
420;375;Undirected;1
551;545;Undirected;1
410;796;Undirected;1
36;957;Undirected;1
397;358;Undirected;1
208;926;Undirected;1
667;698;Undirected;1
979;993;Undirected;1
388;436;Undirected;1
899;848;Undirected;1
868;844;Undirected;1
690;90;Undirected;1
465;223;Undirected;1
511;594;Undirected;1
423;587;Undirected;1
493;537;Undirected;1
578;577;Undirected;1
350;416;Undirected;1
7;26;Undirected;1
653;615;Undirected;1
740;719;Undirected;1
582;674;Undirected;1
152;144;Undirected;1
282;237;Undirected;1
753;714;Undirected;1
483;919;Undirected;1
718;791;Undirected;1
529;147;Undirected;1
473;386;Undirected;1
677;694;Undirected;1
568;577;Undirected;1
172;132;Undirected;1
678;695;Undirected;1
616;643;Undirected;1
324;627;Undirected;1
981;901;Undirected;1
895;801;Undirected;1
934;402;Undirected;1
876;698;Undirected;1
747;428;Undirected;1
876;415;Undirected;1
721;796;Undirected;1
702;511;Undirected;1
720;440;Undirected;1
617;919;Undirected;1
787;199;Undirected;1
595;591;Undirected;1
6;757;Undirected;1
897;818;Undirected;1
749;188;Undirected;1
53;698;Undirected;1
17;972;Undirected;1
576;885;Undirected;1
23;79;Undirected;1
328;697;Undirected;1
426;439;Undirected;1
870;880;Undirected;1
756;709;Undirected;1
28;900;Undirected;1
662;513;Undirected;1
932;959;Undirected;1
316;344;Undirected;1
924;921;Undirected;1
628;633;Undirected;1
717;808;Undirected;1
640;842;Undirected;1
449;483;Undirected;1
436;154;Undirected;1
862;826;Undirected;1
867;830;Undirected;1
430;473;Undirected;1
34;569;Undirected;1
824;798;Undirected;1
902;287;Undirected;1
252;735;Undirected;1
185;102;Undirected;1
869;100;Undirected;1
262;238;Undirected;1
903;882;Undirected;1
797;729;Undirected;1
614;942;Undirected;1
68;712;Undirected;1
2;52;Undirected;1
370;328;Undirected;1
186;768;Undirected;1
71;72;Undirected;1
289;460;Undirected;1
342;780;Undirected;1
430;448;Undirected;1
176;192;Undirected;1
325;341;Undirected;1
845;245;Undirected;1
200;133;Undirected;1
52;700;Undirected;1
207;611;Undirected;1
424;223;Undirected;1
834;283;Undirected;1
841;154;Undirected;1
72;404;Undirected;1
253;461;Undirected;1
788;751;Undirected;1
722;717;Undirected;1
973;633;Undirected;1
216;247;Undirected;1
88;72;Undirected;1
112;127;Undirected;1
560;696;Undirected;1
106;116;Undirected;1
60;73;Undirected;1
934;500;Undirected;1
359;338;Undirected;1
314;379;Undirected;1
764;775;Undirected;1
543;585;Undirected;1
855;706;Undirected;1
237;289;Undirected;1
350;307;Undirected;1
551;971;Undirected;1
980;835;Undirected;1
883;831;Undirected;1
279;272;Undirected;1
152;115;Undirected;1
308;337;Undirected;1
970;850;Undirected;1
938;277;Undirected;1
370;398;Undirected;1
754;944;Undirected;1
414;610;Undirected;1
641;686;Undirected;1
254;514;Undirected;1
548;712;Undirected;1
512;568;Undirected;1
890;827;Undirected;1
233;252;Undirected;1
937;988;Undirected;1
694;804;Undirected;1
111;176;Undirected;1
474;489;Undirected;1
511;449;Undirected;1
741;868;Undirected;1
972;138;Undirected;1
558;784;Undirected;1
526;539;Undirected;1
738;770;Undirected;1
873;316;Undirected;1
810;807;Undirected;1
530;528;Undirected;1
424;172;Undirected;1
52;24;Undirected;1
151;160;Undirected;1
48;456;Undirected;1
942;980;Undirected;1
340;334;Undirected;1
36;64;Undirected;1
999;622;Undirected;1
440;449;Undirected;1
569;566;Undirected;1
924;974;Undirected;1
800;791;Undirected;1
547;700;Undirected;1
706;778;Undirected;1
588;835;Undirected;1
228;233;Undirected;1
766;664;Undirected;1
402;433;Undirected;1
43;100;Undirected;1
280;292;Undirected;1
939;941;Undirected;1
531;511;Undirected;1
778;533;Undirected;1
575;641;Undirected;1
40;693;Undirected;1
135;158;Undirected;1
140;190;Undirected;1
429;758;Undirected;1
257;20;Undirected;1
789;791;Undirected;1
756;9;Undirected;1
196;114;Undirected;1
906;924;Undirected;1
880;539;Undirected;1
78;32;Undirected;1
108;158;Undirected;1
830;227;Undirected;1
278;273;Undirected;1
535;511;Undirected;1
521;590;Undirected;1
372;818;Undirected;1
10;64;Undirected;1
229;286;Undirected;1
362;349;Undirected;1
136;71;Undirected;1
635;644;Undirected;1
721;784;Undirected;1
415;869;Undirected;1
481;93;Undirected;1
787;709;Undirected;1
628;700;Undirected;1
790;381;Undirected;1
652;611;Undirected;1
702;738;Undirected;1
775;756;Undirected;1
986;978;Undirected;1
420;458;Undirected;1
153;595;Undirected;1
138;149;Undirected;1
29;801;Undirected;1
906;910;Undirected;1
544;583;Undirected;1
820;812;Undirected;1
618;631;Undirected;1
735;721;Undirected;1
460;451;Undirected;1
600;836;Undirected;1
96;93;Undirected;1
362;369;Undirected;1
285;697;Undirected;1
390;354;Undirected;1
484;364;Undirected;1
92;48;Undirected;1
864;844;Undirected;1
214;617;Undirected;1
992;905;Undirected;1
986;449;Undirected;1
895;767;Undirected;1
683;143;Undirected;1
217;241;Undirected;1
123;177;Undirected;1
172;617;Undirected;1
236;210;Undirected;1
196;559;Undirected;1
766;785;Undirected;1
316;899;Undirected;1
346;397;Undirected;1
434;473;Undirected;1
170;121;Undirected;1
111;152;Undirected;1
687;429;Undirected;1
185;155;Undirected;1
560;842;Undirected;1
976;962;Undirected;1
538;575;Undirected;1
5;428;Undirected;1
157;117;Undirected;1
398;835;Undirected;1
848;517;Undirected;1
488;957;Undirected;1
957;902;Undirected;1
519;558;Undirected;1
218;239;Undirected;1
488;422;Undirected;1
437;518;Undirected;1
620;610;Undirected;1
438;449;Undirected;1
628;980;Undirected;1
461;262;Undirected;1
792;722;Undirected;1
997;531;Undirected;1
750;725;Undirected;1
440;490;Undirected;1
961;958;Undirected;1
182;243;Undirected;1
700;667;Undirected;1
974;609;Undirected;1
466;633;Undirected;1
330;334;Undirected;1
840;856;Undirected;1
280;204;Undirected;1
508;362;Undirected;1
245;299;Undirected;1
335;336;Undirected;1
18;963;Undirected;1
523;590;Undirected;1
231;290;Undirected;1
615;157;Undirected;1
323;313;Undirected;1
352;363;Undirected;1
422;409;Undirected;1
496;460;Undirected;1
2;763;Undirected;1
568;625;Undirected;1
113;273;Undirected;1
561;790;Undirected;1
548;529;Undirected;1
263;68;Undirected;1
602;680;Undirected;1
853;849;Undirected;1
198;3;Undirected;1
343;351;Undirected;1
116;144;Undirected;1
609;698;Undirected;1
284;237;Undirected;1
121;364;Undirected;1
773;716;Undirected;1
327;583;Undirected;1
395;372;Undirected;1
478;212;Undirected;1
381;373;Undirected;1
942;970;Undirected;1
623;219;Undirected;1
46;94;Undirected;1
712;771;Undirected;1
422;433;Undirected;1
349;45;Undirected;1
377;528;Undirected;1
677;294;Undirected;1
509;546;Undirected;1
359;979;Undirected;1
384;46;Undirected;1
407;481;Undirected;1
886;961;Undirected;1
307;323;Undirected;1
589;502;Undirected;1
507;651;Undirected;1
138;151;Undirected;1
236;252;Undirected;1
994;956;Undirected;1
417;444;Undirected;1
17;63;Undirected;1
60;11;Undirected;1
853;900;Undirected;1
693;603;Undirected;1
128;191;Undirected;1
143;140;Undirected;1
250;237;Undirected;1
734;417;Undirected;1
788;955;Undirected;1
513;552;Undirected;1
965;420;Undirected;1
160;148;Undirected;1
476;437;Undirected;1
192;121;Undirected;1
615;624;Undirected;1
320;991;Undirected;1
412;769;Undirected;1
839;813;Undirected;1
924;955;Undirected;1
349;344;Undirected;1
24;95;Undirected;1
217;811;Undirected;1
401;496;Undirected;1
438;758;Undirected;1
801;812;Undirected;1
105;103;Undirected;1
391;326;Undirected;1
186;780;Undirected;1
261;300;Undirected;1
696;53;Undirected;1
493;454;Undirected;1
15;35;Undirected;1
488;353;Undirected;1
769;787;Undirected;1
890;862;Undirected;1
195;233;Undirected;1
923;978;Undirected;1
38;79;Undirected;1
97;54;Undirected;1
292;281;Undirected;1
678;658;Undirected;1
190;160;Undirected;1
953;940;Undirected;1
20;167;Undirected;1
211;723;Undirected;1
388;305;Undirected;1
369;910;Undirected;1
988;497;Undirected;1
492;443;Undirected;1
129;107;Undirected;1
984;957;Undirected;1
622;672;Undirected;1
55;254;Undirected;1
153;109;Undirected;1
317;353;Undirected;1
658;657;Undirected;1
624;836;Undirected;1
793;974;Undirected;1
422;444;Undirected;1
811;263;Undirected;1
540;553;Undirected;1
644;664;Undirected;1
315;351;Undirected;1
634;21;Undirected;1
56;24;Undirected;1
554;533;Undirected;1
576;694;Undirected;1
395;131;Undirected;1
227;251;Undirected;1
824;896;Undirected;1
336;814;Undirected;1
90;1;Undirected;1
462;123;Undirected;1
305;562;Undirected;1
911;537;Undirected;1
608;638;Undirected;1
642;674;Undirected;1
883;877;Undirected;1
797;746;Undirected;1
702;723;Undirected;1
877;852;Undirected;1
839;892;Undirected;1
333;374;Undirected;1
244;239;Undirected;1
922;919;Undirected;1
233;145;Undirected;1
992;922;Undirected;1
442;599;Undirected;1
723;321;Undirected;1
241;297;Undirected;1
450;951;Undirected;1
991;943;Undirected;1
683;82;Undirected;1
225;254;Undirected;1
765;754;Undirected;1
874;22;Undirected;1
697;615;Undirected;1
775;61;Undirected;1
929;984;Undirected;1
651;123;Undirected;1
143;111;Undirected;1
335;589;Undirected;1
187;138;Undirected;1
644;663;Undirected;1
409;339;Undirected;1
354;324;Undirected;1
625;274;Undirected;1
949;959;Undirected;1
546;872;Undirected;1
388;898;Undirected;1
594;540;Undirected;1
434;418;Undirected;1
161;141;Undirected;1
633;566;Undirected;1
263;228;Undirected;1
128;613;Undirected;1
808;891;Undirected;1
611;286;Undirected;1
890;938;Undirected;1
528;537;Undirected;1
751;891;Undirected;1
473;463;Undirected;1
758;726;Undirected;1
270;356;Undirected;1
410;203;Undirected;1
51;97;Undirected;1
863;887;Undirected;1
64;61;Undirected;1
659;668;Undirected;1
710;703;Undirected;1
960;274;Undirected;1
109;110;Undirected;1
75;70;Undirected;1
498;455;Undirected;1
139;163;Undirected;1
330;367;Undirected;1
253;296;Undirected;1
950;903;Undirected;1
775;299;Undirected;1
494;362;Undirected;1
871;867;Undirected;1
561;537;Undirected;1
795;764;Undirected;1
605;582;Undirected;1
932;363;Undirected;1
725;738;Undirected;1
686;199;Undirected;1
715;197;Undirected;1
347;324;Undirected;1
328;578;Undirected;1
129;135;Undirected;1
860;851;Undirected;1
855;891;Undirected;1
540;468;Undirected;1
636;654;Undirected;1
395;379;Undirected;1
268;861;Undirected;1
942;691;Undirected;1
135;188;Undirected;1
418;299;Undirected;1
888;839;Undirected;1
968;568;Undirected;1
427;478;Undirected;1
671;775;Undirected;1
874;122;Undirected;1
788;719;Undirected;1
841;802;Undirected;1
919;375;Undirected;1
299;290;Undirected;1
742;758;Undirected;1
885;440;Undirected;1
617;297;Undirected;1
82;918;Undirected;1
252;950;Undirected;1
107;170;Undirected;1
983;914;Undirected;1
948;45;Undirected;1
992;518;Undirected;1
423;764;Undirected;1
804;811;Undirected;1
138;701;Undirected;1
749;985;Undirected;1
33;440;Undirected;1
951;526;Undirected;1
592;503;Undirected;1
190;451;Undirected;1
442;464;Undirected;1
793;54;Undirected;1
807;660;Undirected;1
920;965;Undirected;1
794;787;Undirected;1
143;456;Undirected;1
474;414;Undirected;1
569;555;Undirected;1
882;887;Undirected;1
304;334;Undirected;1
401;467;Undirected;1
347;312;Undirected;1
604;661;Undirected;1
798;510;Undirected;1
344;386;Undirected;1
87;11;Undirected;1
761;788;Undirected;1
293;277;Undirected;1
138;160;Undirected;1
982;943;Undirected;1
773;123;Undirected;1
800;460;Undirected;1
195;193;Undirected;1
821;897;Undirected;1
579;117;Undirected;1
853;306;Undirected;1
567;535;Undirected;1
446;467;Undirected;1
319;383;Undirected;1
902;901;Undirected;1
841;358;Undirected;1
970;900;Undirected;1
911;310;Undirected;1
511;597;Undirected;1
984;196;Undirected;1
487;117;Undirected;1
711;617;Undirected;1
101;191;Undirected;1
482;416;Undirected;1
738;576;Undirected;1
973;934;Undirected;1
390;307;Undirected;1
293;201;Undirected;1
918;358;Undirected;1
676;846;Undirected;1
589;699;Undirected;1
301;570;Undirected;1
582;786;Undirected;1
192;114;Undirected;1
34;44;Undirected;1
764;738;Undirected;1
117;726;Undirected;1
823;811;Undirected;1
456;604;Undirected;1
269;878;Undirected;1
79;99;Undirected;1
402;772;Undirected;1
315;31;Undirected;1
469;458;Undirected;1
479;396;Undirected;1
67;19;Undirected;1
777;77;Undirected;1
686;673;Undirected;1
951;9;Undirected;1
472;467;Undirected;1
154;131;Undirected;1
850;605;Undirected;1
761;965;Undirected;1
945;601;Undirected;1
418;437;Undirected;1
410;106;Undirected;1
452;909;Undirected;1
738;634;Undirected;1
864;808;Undirected;1
132;173;Undirected;1
67;493;Undirected;1
857;554;Undirected;1
771;719;Undirected;1
50;11;Undirected;1
690;685;Undirected;1
743;152;Undirected;1
636;264;Undirected;1
441;187;Undirected;1
654;743;Undirected;1
280;256;Undirected;1
111;101;Undirected;1
987;983;Undirected;1
662;938;Undirected;1
468;429;Undirected;1
381;396;Undirected;1
591;540;Undirected;1
901;132;Undirected;1
653;666;Undirected;1
390;398;Undirected;1
172;954;Undirected;1
889;868;Undirected;1
38;28;Undirected;1
747;360;Undirected;1
124;194;Undirected;1
410;820;Undirected;1
583;505;Undirected;1
527;805;Undirected;1
3;100;Undirected;1
59;796;Undirected;1
483;951;Undirected;1
614;132;Undirected;1
108;837;Undirected;1
635;921;Undirected;1
219;251;Undirected;1
900;815;Undirected;1
164;641;Undirected;1
94;324;Undirected;1
271;298;Undirected;1
50;86;Undirected;1
474;433;Undirected;1
855;91;Undirected;1
493;442;Undirected;1
815;806;Undirected;1
736;712;Undirected;1
453;348;Undirected;1
789;393;Undirected;1
179;140;Undirected;1
801;731;Undirected;1
655;448;Undirected;1
142;169;Undirected;1
338;388;Undirected;1
983;676;Undirected;1
649;499;Undirected;1
358;521;Undirected;1
491;512;Undirected;1
129;156;Undirected;1
546;564;Undirected;1
369;427;Undirected;1
619;641;Undirected;1
477;487;Undirected;1
76;85;Undirected;1
217;266;Undirected;1
874;893;Undirected;1
508;231;Undirected;1
132;118;Undirected;1
701;771;Undirected;1
721;679;Undirected;1
742;318;Undirected;1
605;647;Undirected;1
385;483;Undirected;1
74;294;Undirected;1
924;69;Undirected;1
317;346;Undirected;1
774;754;Undirected;1
889;868;Undirected;1
563;390;Undirected;1
810;836;Undirected;1
844;853;Undirected;1
181;658;Undirected;1
206;283;Undirected;1
560;562;Undirected;1
585;320;Undirected;1
102;157;Undirected;1
558;478;Undirected;1
908;320;Undirected;1
981;32;Undirected;1
983;739;Undirected;1
382;352;Undirected;1
342;345;Undirected;1
91;255;Undirected;1
768;730;Undirected;1
456;493;Undirected;1
88;16;Undirected;1
991;700;Undirected;1
581;306;Undirected;1
63;772;Undirected;1
340;354;Undirected;1
963;843;Undirected;1
356;386;Undirected;1
864;13;Undirected;1
239;207;Undirected;1
380;373;Undirected;1
287;525;Undirected;1
482;953;Undirected;1
291;259;Undirected;1
442;345;Undirected;1
816;840;Undirected;1
41;20;Undirected;1
907;919;Undirected;1
307;839;Undirected;1
959;986;Undirected;1
398;88;Undirected;1
358;389;Undirected;1
550;595;Undirected;1
256;911;Undirected;1
350;316;Undirected;1
950;960;Undirected;1
461;432;Undirected;1
936;919;Undirected;1
413;403;Undirected;1
651;459;Undirected;1
707;268;Undirected;1
859;867;Undirected;1
39;206;Undirected;1
268;223;Undirected;1
83;819;Undirected;1
239;836;Undirected;1
342;683;Undirected;1
436;72;Undirected;1
242;258;Undirected;1
987;607;Undirected;1
787;758;Undirected;1
116;146;Undirected;1
626;653;Undirected;1
712;799;Undirected;1
475;386;Undirected;1
877;899;Undirected;1
122;117;Undirected;1
229;798;Undirected;1
287;244;Undirected;1
362;728;Undirected;1
628;698;Undirected;1
865;878;Undirected;1
107;642;Undirected;1
99;86;Undirected;1
846;875;Undirected;1
979;912;Undirected;1
633;677;Undirected;1
212;222;Undirected;1
504;544;Undirected;1
480;246;Undirected;1
842;837;Undirected;1
88;34;Undirected;1
644;631;Undirected;1
735;764;Undirected;1
621;692;Undirected;1
21;722;Undirected;1
589;548;Undirected;1
551;301;Undirected;1
223;137;Undirected;1
838;198;Undirected;1
951;989;Undirected;1
115;152;Undirected;1
559;594;Undirected;1
389;39;Undirected;1
993;595;Undirected;1
612;319;Undirected;1
320;312;Undirected;1
178;121;Undirected;1
821;84;Undirected;1
428;486;Undirected;1
240;264;Undirected;1
72;90;Undirected;1
591;844;Undirected;1
416;169;Undirected;1
230;569;Undirected;1
557;531;Undirected;1
271;778;Undirected;1
716;772;Undirected;1
545;876;Undirected;1
305;990;Undirected;1
569;862;Undirected;1
875;932;Undirected;1
510;523;Undirected;1
663;653;Undirected;1
694;552;Undirected;1
998;428;Undirected;1
167;66;Undirected;1
573;545;Undirected;1
966;531;Undirected;1
975;916;Undirected;1
53;14;Undirected;1
746;728;Undirected;1
653;684;Undirected;1
457;444;Undirected;1
54;92;Undirected;1
14;21;Undirected;1
611;640;Undirected;1
499;424;Undirected;1
793;543;Undirected;1
512;510;Undirected;1
892;869;Undirected;1
329;381;Undirected;1
320;360;Undirected;1
107;890;Undirected;1
627;678;Undirected;1
927;995;Undirected;1
409;404;Undirected;1
352;336;Undirected;1
68;26;Undirected;1
641;644;Undirected;1
376;326;Undirected;1
627;635;Undirected;1
276;463;Undirected;1
482;883;Undirected;1
853;881;Undirected;1
607;678;Undirected;1
119;557;Undirected;1
797;730;Undirected;1
362;318;Undirected;1
713;763;Undirected;1
491;50;Undirected;1
895;942;Undirected;1
563;588;Undirected;1
854;151;Undirected;1
199;948;Undirected;1
637;607;Undirected;1
254;256;Undirected;1
665;874;Undirected;1
987;939;Undirected;1
315;360;Undirected;1
118;117;Undirected;1
529;21;Undirected;1
777;982;Undirected;1
952;986;Undirected;1
679;97;Undirected;1
216;209;Undirected;1
878;824;Undirected;1
540;587;Undirected;1
449;873;Undirected;1
337;111;Undirected;1
100;958;Undirected;1
769;782;Undirected;1
560;597;Undirected;1
96;24;Undirected;1
332;395;Undirected;1
940;981;Undirected;1
327;90;Undirected;1
57;51;Undirected;1
387;326;Undirected;1
61;32;Undirected;1
482;461;Undirected;1
119;828;Undirected;1
41;6;Undirected;1
230;242;Undirected;1
128;811;Undirected;1
313;391;Undirected;1
395;255;Undirected;1
106;355;Undirected;1
856;109;Undirected;1
25;439;Undirected;1
518;558;Undirected;1
554;761;Undirected;1
27;30;Undirected;1
844;533;Undirected;1
522;577;Undirected;1
621;674;Undirected;1
652;851;Undirected;1
761;739;Undirected;1
372;31;Undirected;1
363;382;Undirected;1
408;412;Undirected;1
6;785;Undirected;1
392;537;Undirected;1
517;558;Undirected;1
160;156;Undirected;1
433;423;Undirected;1
960;741;Undirected;1
396;241;Undirected;1
409;854;Undirected;1
166;143;Undirected;1
268;271;Undirected;1
76;156;Undirected;1
874;807;Undirected;1
908;907;Undirected;1
715;312;Undirected;1
986;919;Undirected;1
866;810;Undirected;1
69;83;Undirected;1
292;956;Undirected;1
186;217;Undirected;1
972;945;Undirected;1
231;367;Undirected;1
917;224;Undirected;1
188;141;Undirected;1
162;180;Undirected;1
552;545;Undirected;1
736;760;Undirected;1
206;263;Undirected;1
3;12;Undirected;1
506;570;Undirected;1
34;286;Undirected;1
927;980;Undirected;1
946;953;Undirected;1
26;8;Undirected;1
69;525;Undirected;1
960;955;Undirected;1
6;542;Undirected;1
76;643;Undirected;1
758;547;Undirected;1
162;167;Undirected;1
637;460;Undirected;1
730;777;Undirected;1
759;719;Undirected;1
469;429;Undirected;1
221;936;Undirected;1
237;826;Undirected;1
921;18;Undirected;1
685;10;Undirected;1
113;156;Undirected;1
358;386;Undirected;1
823;558;Undirected;1
80;569;Undirected;1
568;515;Undirected;1
242;293;Undirected;1
355;28;Undirected;1
23;210;Undirected;1
289;137;Undirected;1
647;661;Undirected;1
639;704;Undirected;1
246;218;Undirected;1
837;859;Undirected;1
34;18;Undirected;1
46;422;Undirected;1
478;436;Undirected;1
351;904;Undirected;1
245;991;Undirected;1
519;524;Undirected;1
881;74;Undirected;1
443;296;Undirected;1
881;830;Undirected;1
487;68;Undirected;1
656;165;Undirected;1
735;289;Undirected;1
559;522;Undirected;1
445;450;Undirected;1
743;611;Undirected;1
669;649;Undirected;1
369;329;Undirected;1
844;832;Undirected;1
622;463;Undirected;1
228;907;Undirected;1
613;618;Undirected;1
33;9;Undirected;1
218;17;Undirected;1
147;110;Undirected;1
825;873;Undirected;1
222;228;Undirected;1
754;719;Undirected;1
274;237;Undirected;1
849;751;Undirected;1
69;12;Undirected;1
419;464;Undirected;1
986;947;Undirected;1
759;3;Undirected;1
996;965;Undirected;1
266;268;Undirected;1
645;691;Undirected;1
157;6;Undirected;1
240;430;Undirected;1
391;381;Undirected;1
248;207;Undirected;1
263;215;Undirected;1
61;199;Undirected;1
433;439;Undirected;1
438;478;Undirected;1
903;997;Undirected;1
393;771;Undirected;1
30;65;Undirected;1
119;771;Undirected;1
762;655;Undirected;1
261;523;Undirected;1
60;97;Undirected;1
385;239;Undirected;1
915;908;Undirected;1
677;659;Undirected;1
820;874;Undirected;1
270;441;Undirected;1
157;144;Undirected;1
292;632;Undirected;1
964;902;Undirected;1
868;856;Undirected;1
271;202;Undirected;1
646;637;Undirected;1
927;911;Undirected;1
423;443;Undirected;1
754;814;Undirected;1
505;591;Undirected;1
204;660;Undirected;1
556;510;Undirected;1
308;486;Undirected;1
412;877;Undirected;1
108;123;Undirected;1
616;473;Undirected;1
881;523;Undirected;1
877;834;Undirected;1
543;369;Undirected;1
783;802;Undirected;1
268;486;Undirected;1
378;982;Undirected;1
849;947;Undirected;1
218;958;Undirected;1
958;663;Undirected;1
806;864;Undirected;1
216;914;Undirected;1
572;107;Undirected;1
686;669;Undirected;1
370;555;Undirected;1
246;215;Undirected;1
861;825;Undirected;1
60;58;Undirected;1
767;951;Undirected;1
74;87;Undirected;1
373;692;Undirected;1
540;398;Undirected;1
664;135;Undirected;1
835;824;Undirected;1
649;646;Undirected;1
915;934;Undirected;1
103;131;Undirected;1
969;910;Undirected;1
966;310;Undirected;1
756;783;Undirected;1
818;55;Undirected;1
479;444;Undirected;1
334;368;Undirected;1
11;679;Undirected;1
63;199;Undirected;1
854;467;Undirected;1
644;704;Undirected;1
334;386;Undirected;1
979;786;Undirected;1
251;810;Undirected;1
360;393;Undirected;1
729;498;Undirected;1
536;977;Undirected;1
357;302;Undirected;1
968;77;Undirected;1
704;800;Undirected;1
123;132;Undirected;1
288;201;Undirected;1
659;606;Undirected;1
219;254;Undirected;1
684;686;Undirected;1
817;67;Undirected;1
179;180;Undirected;1
970;918;Undirected;1
940;958;Undirected;1
741;771;Undirected;1
943;927;Undirected;1
915;82;Undirected;1
188;126;Undirected;1
401;728;Undirected;1
220;284;Undirected;1
515;593;Undirected;1
358;394;Undirected;1
885;899;Undirected;1
81;86;Undirected;1
743;798;Undirected;1
758;773;Undirected;1
40;15;Undirected;1
348;754;Undirected;1
800;547;Undirected;1
450;428;Undirected;1
66;61;Undirected;1
922;214;Undirected;1
376;317;Undirected;1
437;722;Undirected;1
666;652;Undirected;1
906;928;Undirected;1
661;676;Undirected;1
569;537;Undirected;1
280;608;Undirected;1
553;538;Undirected;1
326;315;Undirected;1
751;725;Undirected;1
275;380;Undirected;1
746;717;Undirected;1
323;732;Undirected;1
686;672;Undirected;1
89;93;Undirected;1
309;387;Undirected;1
326;523;Undirected;1
598;91;Undirected;1
861;963;Undirected;1
686;510;Undirected;1
458;546;Undirected;1
274;253;Undirected;1
136;127;Undirected;1
20;76;Undirected;1
954;957;Undirected;1
609;610;Undirected;1
230;225;Undirected;1
69;815;Undirected;1
752;793;Undirected;1
42;30;Undirected;1
732;169;Undirected;1
372;391;Undirected;1
816;995;Undirected;1
259;285;Undirected;1
1000;199;Undirected;1
502;535;Undirected;1
222;440;Undirected;1
986;375;Undirected;1
56;47;Undirected;1
244;289;Undirected;1
177;499;Undirected;1
426;404;Undirected;1
475;754;Undirected;1
78;65;Undirected;1
474;459;Undirected;1
600;552;Undirected;1
284;291;Undirected;1
739;763;Undirected;1
128;115;Undirected;1
492;952;Undirected;1
668;852;Undirected;1
541;540;Undirected;1
857;879;Undirected;1
4;338;Undirected;1
698;700;Undirected;1
241;249;Undirected;1
97;462;Undirected;1
933;934;Undirected;1
660;675;Undirected;1
513;560;Undirected;1
710;24;Undirected;1
143;268;Undirected;1
732;472;Undirected;1
735;607;Undirected;1
725;745;Undirected;1
935;910;Undirected;1
881;900;Undirected;1
2;654;Undirected;1
688;672;Undirected;1
477;415;Undirected;1
596;326;Undirected;1
994;990;Undirected;1
542;659;Undirected;1
934;477;Undirected;1
114;142;Undirected;1
438;406;Undirected;1
144;103;Undirected;1
463;263;Undirected;1
281;708;Undirected;1
12;41;Undirected;1
42;565;Undirected;1
457;750;Undirected;1
925;101;Undirected;1
872;845;Undirected;1
637;650;Undirected;1
845;742;Undirected;1
197;141;Undirected;1
196;305;Undirected;1
669;682;Undirected;1
347;524;Undirected;1
732;729;Undirected;1
501;590;Undirected;1
451;412;Undirected;1
55;513;Undirected;1
638;632;Undirected;1
811;893;Undirected;1
275;248;Undirected;1
623;668;Undirected;1
230;278;Undirected;1
561;840;Undirected;1
365;636;Undirected;1
442;211;Undirected;1
81;164;Undirected;1
774;115;Undirected;1
222;300;Undirected;1
415;815;Undirected;1
177;188;Undirected;1
359;384;Undirected;1
126;133;Undirected;1
421;33;Undirected;1
245;267;Undirected;1
726;146;Undirected;1
899;459;Undirected;1
125;128;Undirected;1
668;455;Undirected;1
402;980;Undirected;1
768;528;Undirected;1
185;122;Undirected;1
597;824;Undirected;1
164;189;Undirected;1
618;605;Undirected;1
719;912;Undirected;1
409;290;Undirected;1
471;447;Undirected;1
124;655;Undirected;1
735;732;Undirected;1
732;136;Undirected;1
467;490;Undirected;1
120;672;Undirected;1
798;29;Undirected;1
971;969;Undirected;1
600;532;Undirected;1
178;505;Undirected;1
578;556;Undirected;1
98;725;Undirected;1
343;321;Undirected;1
109;594;Undirected;1
972;712;Undirected;1
165;722;Undirected;1
803;825;Undirected;1
231;675;Undirected;1
2;430;Undirected;1
160;16;Undirected;1
892;890;Undirected;1
190;647;Undirected;1
120;175;Undirected;1
903;87;Undirected;1
840;825;Undirected;1
459;449;Undirected;1
105;187;Undirected;1
639;686;Undirected;1
588;607;Undirected;1
718;755;Undirected;1
23;780;Undirected;1
964;965;Undirected;1
383;372;Undirected;1
153;141;Undirected;1
318;831;Undirected;1
510;533;Undirected;1
651;135;Undirected;1
411;422;Undirected;1
463;84;Undirected;1
689;293;Undirected;1
884;463;Undirected;1
297;677;Undirected;1
521;597;Undirected;1
595;209;Undirected;1
832;859;Undirected;1
969;922;Undirected;1
838;74;Undirected;1
646;658;Undirected;1
97;7;Undirected;1
249;285;Undirected;1
949;969;Undirected;1
925;443;Undirected;1
372;378;Undirected;1
411;465;Undirected;1
475;937;Undirected;1
413;429;Undirected;1
728;772;Undirected;1
849;573;Undirected;1
927;925;Undirected;1
885;873;Undirected;1
461;428;Undirected;1
139;188;Undirected;1
58;842;Undirected;1
611;684;Undirected;1
605;55;Undirected;1
716;345;Undirected;1
76;242;Undirected;1
328;432;Undirected;1
236;243;Undirected;1
848;898;Undirected;1
938;16;Undirected;1
246;117;Undirected;1
318;348;Undirected;1
