Source;Target;Type;Weight
439;402;Undirected;1
356;349;Undirected;1
396;387;Undirected;1
192;181;Undirected;1
974;695;Undirected;1
923;374;Undirected;1
629;618;Undirected;1
403;408;Undirected;1
380;755;Undirected;1
179;197;Undirected;1
307;329;Undirected;1
860;837;Undirected;1
181;127;Undirected;1
263;248;Undirected;1
585;534;Undirected;1
575;750;Undirected;1
661;728;Undirected;1
705;750;Undirected;1
978;926;Undirected;1
236;221;Undirected;1
808;241;Undirected;1
938;913;Undirected;1
882;854;Undirected;1
439;960;Undirected;1
162;177;Undirected;1
673;700;Undirected;1
925;922;Undirected;1
405;448;Undirected;1
192;137;Undirected;1
430;439;Undirected;1
187;174;Undirected;1
818;851;Undirected;1
877;825;Undirected;1
183;177;Undirected;1
843;839;Undirected;1
223;246;Undirected;1
872;890;Undirected;1
316;350;Undirected;1
942;980;Undirected;1
686;677;Undirected;1
754;466;Undirected;1
807;839;Undirected;1
968;990;Undirected;1
605;653;Undirected;1
5;63;Undirected;1
201;205;Undirected;1
526;508;Undirected;1
280;356;Undirected;1
322;576;Undirected;1
612;608;Undirected;1
368;375;Undirected;1
841;809;Undirected;1
58;98;Undirected;1
468;443;Undirected;1
639;686;Undirected;1
554;598;Undirected;1
1000;944;Undirected;1
279;875;Undirected;1
599;633;Undirected;1
4;834;Undirected;1
869;894;Undirected;1
481;456;Undirected;1
150;50;Undirected;1
781;729;Undirected;1
299;249;Undirected;1
78;51;Undirected;1
219;222;Undirected;1
241;205;Undirected;1
253;309;Undirected;1
703;764;Undirected;1
502;540;Undirected;1
668;618;Undirected;1
554;575;Undirected;1
521;557;Undirected;1
1000;192;Undirected;1
307;719;Undirected;1
929;908;Undirected;1
274;203;Undirected;1
51;50;Undirected;1
142;184;Undirected;1
673;619;Undirected;1
484;420;Undirected;1
851;545;Undirected;1
488;410;Undirected;1
36;957;Undirected;1
397;358;Undirected;1
220;208;Undirected;1
327;367;Undirected;1
370;379;Undirected;1
964;925;Undirected;1
552;589;Undirected;1
740;749;Undirected;1
386;397;Undirected;1
965;733;Undirected;1
236;226;Undirected;1
315;836;Undirected;1
665;625;Undirected;1
237;297;Undirected;1
777;746;Undirected;1
416;940;Undirected;1
626;696;Undirected;1
215;213;Undirected;1
919;909;Undirected;1
682;674;Undirected;1
152;144;Undirected;1
282;237;Undirected;1
753;714;Undirected;1
480;483;Undirected;1
648;618;Undirected;1
856;882;Undirected;1
659;625;Undirected;1
286;206;Undirected;1
694;626;Undirected;1
776;622;Undirected;1
117;278;Undirected;1
677;616;Undirected;1
984;977;Undirected;1
641;650;Undirected;1
50;29;Undirected;1
43;40;Undirected;1
302;348;Undirected;1
676;698;Undirected;1
755;747;Undirected;1
559;515;Undirected;1
428;488;Undirected;1
528;996;Undirected;1
59;48;Undirected;1
940;956;Undirected;1
917;919;Undirected;1
752;787;Undirected;1
416;495;Undirected;1
231;238;Undirected;1
629;397;Undirected;1
28;22;Undirected;1
726;701;Undirected;1
298;209;Undirected;1
20;17;Undirected;1
296;259;Undirected;1
441;723;Undirected;1
674;687;Undirected;1
636;665;Undirected;1
809;570;Undirected;1
356;709;Undirected;1
28;900;Undirected;1
662;513;Undirected;1
932;959;Undirected;1
316;344;Undirected;1
924;921;Undirected;1
628;633;Undirected;1
749;717;Undirected;1
27;9;Undirected;1
159;135;Undirected;1
295;792;Undirected;1
341;399;Undirected;1
501;589;Undirected;1
915;230;Undirected;1
771;756;Undirected;1
868;869;Undirected;1
398;399;Undirected;1
202;287;Undirected;1
252;735;Undirected;1
185;102;Undirected;1
869;100;Undirected;1
262;238;Undirected;1
940;939;Undirected;1
151;168;Undirected;1
880;807;Undirected;1
914;942;Undirected;1
68;712;Undirected;1
2;52;Undirected;1
370;328;Undirected;1
186;768;Undirected;1
71;72;Undirected;1
289;460;Undirected;1
328;342;Undirected;1
765;730;Undirected;1
622;676;Undirected;1
414;425;Undirected;1
619;683;Undirected;1
481;422;Undirected;1
298;291;Undirected;1
200;164;Undirected;1
609;35;Undirected;1
323;330;Undirected;1
234;283;Undirected;1
862;841;Undirected;1
351;355;Undirected;1
395;253;Undirected;1
878;888;Undirected;1
168;122;Undirected;1
517;973;Undirected;1
953;916;Undirected;1
361;388;Undirected;1
322;312;Undirected;1
816;827;Undirected;1
511;502;Undirected;1
503;581;Undirected;1
288;280;Undirected;1
400;372;Undirected;1
838;835;Undirected;1
379;303;Undirected;1
375;398;Undirected;1
285;296;Undirected;1
858;855;Undirected;1
863;837;Undirected;1
994;950;Undirected;1
416;500;Undirected;1
69;70;Undirected;1
935;958;Undirected;1
285;53;Undirected;1
121;172;Undirected;1
422;484;Undirected;1
653;650;Undirected;1
950;946;Undirected;1
238;277;Undirected;1
370;398;Undirected;1
710;754;Undirected;1
17;414;Undirected;1
857;841;Undirected;1
493;426;Undirected;1
339;386;Undirected;1
712;776;Undirected;1
168;165;Undirected;1
978;693;Undirected;1
101;110;Undirected;1
759;694;Undirected;1
932;911;Undirected;1
874;489;Undirected;1
511;449;Undirected;1
741;868;Undirected;1
972;138;Undirected;1
508;558;Undirected;1
846;826;Undirected;1
938;770;Undirected;1
854;873;Undirected;1
807;964;Undirected;1
928;904;Undirected;1
172;340;Undirected;1
178;342;Undirected;1
907;941;Undirected;1
756;773;Undirected;1
180;183;Undirected;1
934;979;Undirected;1
564;550;Undirected;1
699;622;Undirected;1
440;449;Undirected;1
569;566;Undirected;1
924;974;Undirected;1
800;791;Undirected;1
597;547;Undirected;1
48;6;Undirected;1
296;239;Undirected;1
495;413;Undirected;1
227;766;Undirected;1
285;202;Undirected;1
543;100;Undirected;1
280;292;Undirected;1
939;941;Undirected;1
531;511;Undirected;1
748;766;Undirected;1
259;266;Undirected;1
441;410;Undirected;1
640;693;Undirected;1
135;158;Undirected;1
140;190;Undirected;1
429;758;Undirected;1
257;20;Undirected;1
789;791;Undirected;1
756;9;Undirected;1
196;114;Undirected;1
906;924;Undirected;1
876;880;Undirected;1
961;978;Undirected;1
208;158;Undirected;1
830;227;Undirected;1
278;273;Undirected;1
535;511;Undirected;1
521;590;Undirected;1
399;372;Undirected;1
621;610;Undirected;1
429;286;Undirected;1
362;349;Undirected;1
191;136;Undirected;1
235;644;Undirected;1
721;784;Undirected;1
499;415;Undirected;1
65;61;Undirected;1
254;278;Undirected;1
857;328;Undirected;1
478;444;Undirected;1
55;67;Undirected;1
46;18;Undirected;1
713;778;Undirected;1
583;590;Undirected;1
795;820;Undirected;1
862;886;Undirected;1
426;452;Undirected;1
872;821;Undirected;1
894;30;Undirected;1
903;976;Undirected;1
240;229;Undirected;1
147;177;Undirected;1
70;88;Undirected;1
67;35;Undirected;1
46;509;Undirected;1
582;511;Undirected;1
235;244;Undirected;1
880;863;Undirected;1
497;407;Undirected;1
954;985;Undirected;1
384;364;Undirected;1
92;48;Undirected;1
864;844;Undirected;1
237;214;Undirected;1
40;92;Undirected;1
700;685;Undirected;1
823;899;Undirected;1
458;697;Undirected;1
243;280;Undirected;1
622;32;Undirected;1
612;707;Undirected;1
627;693;Undirected;1
972;626;Undirected;1
846;808;Undirected;1
473;404;Undirected;1
599;586;Undirected;1
597;521;Undirected;1
373;381;Undirected;1
921;930;Undirected;1
78;137;Undirected;1
629;606;Undirected;1
455;442;Undirected;1
860;842;Undirected;1
976;962;Undirected;1
538;575;Undirected;1
55;5;Undirected;1
142;157;Undirected;1
594;599;Undirected;1
404;419;Undirected;1
754;635;Undirected;1
757;783;Undirected;1
657;602;Undirected;1
519;558;Undirected;1
218;239;Undirected;1
488;422;Undirected;1
437;518;Undirected;1
620;610;Undirected;1
438;449;Undirected;1
660;628;Undirected;1
275;263;Undirected;1
138;692;Undirected;1
660;626;Undirected;1
56;58;Undirected;1
407;485;Undirected;1
950;461;Undirected;1
352;312;Undirected;1
143;173;Undirected;1
967;984;Undirected;1
674;609;Undirected;1
466;633;Undirected;1
330;334;Undirected;1
840;856;Undirected;1
280;204;Undirected;1
574;508;Undirected;1
323;345;Undirected;1
454;435;Undirected;1
701;750;Undirected;1
272;206;Undirected;1
931;290;Undirected;1
615;157;Undirected;1
323;313;Undirected;1
352;363;Undirected;1
422;409;Undirected;1
496;460;Undirected;1
28;2;Undirected;1
966;977;Undirected;1
457;442;Undirected;1
273;203;Undirected;1
790;34;Undirected;1
729;719;Undirected;1
241;263;Undirected;1
637;602;Undirected;1
119;153;Undirected;1
902;911;Undirected;1
224;643;Undirected;1
122;116;Undirected;1
267;209;Undirected;1
613;684;Undirected;1
121;364;Undirected;1
773;716;Undirected;1
384;376;Undirected;1
228;284;Undirected;1
198;145;Undirected;1
712;768;Undirected;1
73;38;Undirected;1
113;957;Undirected;1
208;861;Undirected;1
338;112;Undirected;1
225;222;Undirected;1
604;681;Undirected;1
404;666;Undirected;1
769;747;Undirected;1
694;606;Undirected;1
846;839;Undirected;1
959;979;Undirected;1
381;384;Undirected;1
265;207;Undirected;1
39;60;Undirected;1
60;34;Undirected;1
256;989;Undirected;1
566;507;Undirected;1
7;12;Undirected;1
8;23;Undirected;1
118;130;Undirected;1
520;545;Undirected;1
311;717;Undirected;1
411;460;Undirected;1
889;853;Undirected;1
993;603;Undirected;1
128;191;Undirected;1
143;140;Undirected;1
250;237;Undirected;1
705;734;Undirected;1
160;788;Undirected;1
286;213;Undirected;1
150;185;Undirected;1
919;932;Undirected;1
708;775;Undirected;1
652;192;Undirected;1
697;615;Undirected;1
774;790;Undirected;1
45;268;Undirected;1
849;739;Undirected;1
620;624;Undirected;1
14;49;Undirected;1
171;124;Undirected;1
583;253;Undirected;1
611;683;Undirected;1
96;11;Undirected;1
438;758;Undirected;1
801;812;Undirected;1
105;103;Undirected;1
391;326;Undirected;1
186;780;Undirected;1
261;300;Undirected;1
696;53;Undirected;1
493;454;Undirected;1
15;35;Undirected;1
488;353;Undirected;1
769;787;Undirected;1
890;862;Undirected;1
173;195;Undirected;1
110;123;Undirected;1
871;838;Undirected;1
271;297;Undirected;1
992;281;Undirected;1
678;658;Undirected;1
190;160;Undirected;1
953;940;Undirected;1
31;92;Undirected;1
645;603;Undirected;1
23;97;Undirected;1
705;750;Undirected;1
910;810;Undirected;1
488;497;Undirected;1
492;443;Undirected;1
129;107;Undirected;1
984;957;Undirected;1
622;672;Undirected;1
55;254;Undirected;1
153;109;Undirected;1
317;353;Undirected;1
658;657;Undirected;1
659;624;Undirected;1
618;700;Undirected;1
357;355;Undirected;1
373;309;Undirected;1
63;34;Undirected;1
953;993;Undirected;1
364;383;Undirected;1
459;17;Undirected;1
372;61;Undirected;1
371;306;Undirected;1
244;226;Undirected;1
594;559;Undirected;1
195;131;Undirected;1
227;251;Undirected;1
824;896;Undirected;1
329;336;Undirected;1
531;590;Undirected;1
205;252;Undirected;1
258;264;Undirected;1
498;170;Undirected;1
37;14;Undirected;1
738;722;Undirected;1
124;329;Undirected;1
682;628;Undirected;1
529;588;Undirected;1
251;249;Undirected;1
122;159;Undirected;1
174;124;Undirected;1
313;373;Undirected;1
802;820;Undirected;1
849;813;Undirected;1
245;219;Undirected;1
192;122;Undirected;1
442;599;Undirected;1
723;321;Undirected;1
241;297;Undirected;1
420;450;Undirected;1
191;943;Undirected;1
651;683;Undirected;1
963;925;Undirected;1
308;365;Undirected;1
731;874;Undirected;1
157;197;Undirected;1
948;971;Undirected;1
29;984;Undirected;1
651;123;Undirected;1
143;111;Undirected;1
326;335;Undirected;1
887;138;Undirected;1
644;663;Undirected;1
404;409;Undirected;1
654;324;Undirected;1
625;274;Undirected;1
949;959;Undirected;1
546;872;Undirected;1
329;388;Undirected;1
716;794;Undirected;1
525;534;Undirected;1
142;161;Undirected;1
837;836;Undirected;1
563;363;Undirected;1
47;128;Undirected;1
759;708;Undirected;1
467;463;Undirected;1
526;549;Undirected;1
943;766;Undirected;1
660;648;Undirected;1
851;891;Undirected;1
473;463;Undirected;1
758;726;Undirected;1
224;270;Undirected;1
635;643;Undirected;1
202;291;Undirected;1
678;609;Undirected;1
632;651;Undirected;1
87;57;Undirected;1
727;718;Undirected;1
296;270;Undirected;1
974;961;Undirected;1
810;871;Undirected;1
470;498;Undirected;1
704;402;Undirected;1
232;244;Undirected;1
603;683;Undirected;1
593;590;Undirected;1
264;208;Undirected;1
499;457;Undirected;1
350;189;Undirected;1
700;636;Undirected;1
628;688;Undirected;1
320;357;Undirected;1
466;200;Undirected;1
332;363;Undirected;1
725;738;Undirected;1
662;686;Undirected;1
448;472;Undirected;1
673;684;Undirected;1
337;394;Undirected;1
778;758;Undirected;1
835;888;Undirected;1
951;985;Undirected;1
491;406;Undirected;1
440;468;Undirected;1
636;654;Undirected;1
395;379;Undirected;1
268;861;Undirected;1
927;942;Undirected;1
642;635;Undirected;1
523;418;Undirected;1
588;839;Undirected;1
986;968;Undirected;1
305;327;Undirected;1
937;918;Undirected;1
433;429;Undirected;1
322;372;Undirected;1
741;809;Undirected;1
113;170;Undirected;1
875;895;Undirected;1
890;891;Undirected;1
158;142;Undirected;1
484;947;Undirected;1
697;622;Undirected;1
982;918;Undirected;1
210;252;Undirected;1
607;170;Undirected;1
983;914;Undirected;1
948;45;Undirected;1
992;518;Undirected;1
408;423;Undirected;1
989;904;Undirected;1
722;758;Undirected;1
41;18;Undirected;1
817;421;Undirected;1
240;207;Undirected;1
551;526;Undirected;1
592;503;Undirected;1
190;451;Undirected;1
442;464;Undirected;1
721;793;Undirected;1
109;157;Undirected;1
957;950;Undirected;1
438;94;Undirected;1
525;143;Undirected;1
595;574;Undirected;1
816;869;Undirected;1
428;479;Undirected;1
614;804;Undirected;1
145;101;Undirected;1
312;645;Undirected;1
339;38;Undirected;1
710;762;Undirected;1
386;344;Undirected;1
695;18;Undirected;1
701;733;Undirected;1
698;652;Undirected;1
980;882;Undirected;1
298;272;Undirected;1
293;218;Undirected;1
902;95;Undirected;1
239;221;Undirected;1
196;122;Undirected;1
689;419;Undirected;1
206;273;Undirected;1
635;604;Undirected;1
567;552;Undirected;1
891;270;Undirected;1
39;24;Undirected;1
725;720;Undirected;1
1000;907;Undirected;1
311;310;Undirected;1
511;597;Undirected;1
984;196;Undirected;1
487;117;Undirected;1
711;617;Undirected;1
101;191;Undirected;1
482;416;Undirected;1
786;738;Undirected;1
190;173;Undirected;1
184;190;Undirected;1
483;493;Undirected;1
364;918;Undirected;1
587;527;Undirected;1
556;227;Undirected;1
807;804;Undirected;1
70;88;Undirected;1
782;786;Undirected;1
192;114;Undirected;1
34;44;Undirected;1
764;738;Undirected;1
108;117;Undirected;1
811;236;Undirected;1
656;604;Undirected;1
269;878;Undirected;1
79;99;Undirected;1
402;772;Undirected;1
301;315;Undirected;1
435;469;Undirected;1
705;724;Undirected;1
541;367;Undirected;1
138;101;Undirected;1
651;697;Undirected;1
201;240;Undirected;1
82;885;Undirected;1
654;131;Undirected;1
867;850;Undirected;1
698;680;Undirected;1
408;450;Undirected;1
401;405;Undirected;1
737;788;Undirected;1
110;106;Undirected;1
450;452;Undirected;1
408;457;Undirected;1
328;349;Undirected;1
722;532;Undirected;1
161;175;Undirected;1
268;269;Undirected;1
654;668;Undirected;1
851;881;Undirected;1
41;87;Undirected;1
407;478;Undirected;1
252;236;Undirected;1
264;536;Undirected;1
141;187;Undirected;1
678;654;Undirected;1
453;480;Undirected;1
611;101;Undirected;1
987;983;Undirected;1
630;662;Undirected;1
968;429;Undirected;1
381;396;Undirected;1
591;540;Undirected;1
901;132;Undirected;1
653;666;Undirected;1
390;398;Undirected;1
150;172;Undirected;1
489;468;Undirected;1
38;28;Undirected;1
747;360;Undirected;1
124;194;Undirected;1
410;820;Undirected;1
583;505;Undirected;1
527;805;Undirected;1
3;100;Undirected;1
81;18;Undirected;1
535;525;Undirected;1
251;288;Undirected;1
114;132;Undirected;1
108;837;Undirected;1
690;635;Undirected;1
143;119;Undirected;1
600;815;Undirected;1
197;164;Undirected;1
551;534;Undirected;1
302;313;Undirected;1
705;751;Undirected;1
528;525;Undirected;1
243;299;Undirected;1
491;441;Undirected;1
242;204;Undirected;1
406;491;Undirected;1
596;105;Undirected;1
248;213;Undirected;1
393;847;Undirected;1
874;979;Undirected;1
31;67;Undirected;1
455;448;Undirected;1
142;169;Undirected;1
338;388;Undirected;1
983;676;Undirected;1
649;499;Undirected;1
358;521;Undirected;1
491;512;Undirected;1
129;156;Undirected;1
546;564;Undirected;1
314;385;Undirected;1
652;697;Undirected;1
66;95;Undirected;1
641;476;Undirected;1
493;417;Undirected;1
389;374;Undirected;1
526;563;Undirected;1
82;332;Undirected;1
548;501;Undirected;1
468;447;Undirected;1
828;74;Undirected;1
772;747;Undirected;1
668;654;Undirected;1
483;476;Undirected;1
274;294;Undirected;1
924;69;Undirected;1
317;346;Undirected;1
774;754;Undirected;1
889;868;Undirected;1
563;390;Undirected;1
810;836;Undirected;1
844;853;Undirected;1
157;181;Undirected;1
23;6;Undirected;1
256;260;Undirected;1
716;754;Undirected;1
914;902;Undirected;1
616;85;Undirected;1
770;900;Undirected;1
720;763;Undirected;1
81;32;Undirected;1
948;983;Undirected;1
684;682;Undirected;1
942;345;Undirected;1
91;255;Undirected;1
768;730;Undirected;1
456;493;Undirected;1
88;16;Undirected;1
991;700;Undirected;1
504;581;Undirected;1
421;438;Undirected;1
166;154;Undirected;1
318;390;Undirected;1
243;230;Undirected;1
586;568;Undirected;1
64;13;Undirected;1
239;207;Undirected;1
380;373;Undirected;1
287;525;Undirected;1
430;482;Undirected;1
133;191;Undirected;1
625;654;Undirected;1
451;489;Undirected;1
948;981;Undirected;1
20;96;Undirected;1
619;639;Undirected;1
839;699;Undirected;1
886;897;Undirected;1
98;88;Undirected;1
358;389;Undirected;1
550;595;Undirected;1
256;911;Undirected;1
350;316;Undirected;1
950;960;Undirected;1
461;432;Undirected;1
936;919;Undirected;1
413;403;Undirected;1
651;459;Undirected;1
707;268;Undirected;1
859;867;Undirected;1
39;206;Undirected;1
268;223;Undirected;1
83;819;Undirected;1
239;836;Undirected;1
342;683;Undirected;1
436;72;Undirected;1
242;258;Undirected;1
917;987;Undirected;1
487;758;Undirected;1
116;146;Undirected;1
626;653;Undirected;1
712;799;Undirected;1
475;386;Undirected;1
877;899;Undirected;1
122;117;Undirected;1
298;229;Undirected;1
513;587;Undirected;1
478;362;Undirected;1
487;428;Undirected;1
359;365;Undirected;1
692;667;Undirected;1
130;161;Undirected;1
518;569;Undirected;1
496;470;Undirected;1
143;197;Undirected;1
605;633;Undirected;1
104;544;Undirected;1
480;246;Undirected;1
842;837;Undirected;1
88;34;Undirected;1
644;631;Undirected;1
735;764;Undirected;1
621;692;Undirected;1
21;722;Undirected;1
589;548;Undirected;1
551;301;Undirected;1
223;137;Undirected;1
812;838;Undirected;1
890;851;Undirected;1
392;315;Undirected;1
686;659;Undirected;1
604;661;Undirected;1
856;850;Undirected;1
297;447;Undirected;1
119;137;Undirected;1
912;994;Undirected;1
721;747;Undirected;1
64;375;Undirected;1
538;583;Undirected;1
362;371;Undirected;1
976;339;Undirected;1
303;305;Undirected;1
569;514;Undirected;1
286;230;Undirected;1
346;357;Undirected;1
853;828;Undirected;1
778;616;Undirected;1
466;429;Undirected;1
547;514;Undirected;1
490;416;Undirected;1
884;139;Undirected;1
432;431;Undirected;1
923;938;Undirected;1
253;281;Undirected;1
594;552;Undirected;1
998;428;Undirected;1
167;66;Undirected;1
573;545;Undirected;1
966;531;Undirected;1
975;916;Undirected;1
53;14;Undirected;1
746;728;Undirected;1
653;684;Undirected;1
457;444;Undirected;1
54;92;Undirected;1
14;21;Undirected;1
611;640;Undirected;1
499;424;Undirected;1
793;543;Undirected;1
512;510;Undirected;1
892;869;Undirected;1
329;381;Undirected;1
320;360;Undirected;1
107;890;Undirected;1
627;678;Undirected;1
927;995;Undirected;1
409;404;Undirected;1
352;336;Undirected;1
68;26;Undirected;1
641;644;Undirected;1
376;326;Undirected;1
627;635;Undirected;1
276;463;Undirected;1
482;883;Undirected;1
853;881;Undirected;1
607;678;Undirected;1
119;557;Undirected;1
797;730;Undirected;1
362;318;Undirected;1
713;763;Undirected;1
461;491;Undirected;1
319;380;Undirected;1
106;156;Undirected;1
735;729;Undirected;1
154;151;Undirected;1
140;199;Undirected;1
457;437;Undirected;1
353;354;Undirected;1
137;157;Undirected;1
474;497;Undirected;1
692;894;Undirected;1
996;982;Undirected;1
626;696;Undirected;1
821;827;Undirected;1
977;982;Undirected;1
952;986;Undirected;1
679;97;Undirected;1
216;209;Undirected;1
878;824;Undirected;1
540;587;Undirected;1
449;873;Undirected;1
362;337;Undirected;1
571;570;Undirected;1
708;969;Undirected;1
96;60;Undirected;1
451;496;Undirected;1
532;395;Undirected;1
940;981;Undirected;1
351;327;Undirected;1
841;857;Undirected;1
644;687;Undirected;1
101;161;Undirected;1
595;582;Undirected;1
472;429;Undirected;1
764;761;Undirected;1
533;30;Undirected;1
952;972;Undirected;1
711;781;Undirected;1
291;217;Undirected;1
295;255;Undirected;1
106;355;Undirected;1
856;109;Undirected;1
35;25;Undirected;1
156;118;Undirected;1
666;628;Undirected;1
61;727;Undirected;1
559;536;Undirected;1
255;296;Undirected;1
644;647;Undirected;1
338;337;Undirected;1
151;143;Undirected;1
39;6;Undirected;1
31;115;Undirected;1
282;259;Undirected;1
739;181;Undirected;1
505;424;Undirected;1
137;174;Undirected;1
658;620;Undirected;1
915;545;Undirected;1
276;220;Undirected;1
941;905;Undirected;1
296;241;Undirected;1
409;854;Undirected;1
166;143;Undirected;1
268;271;Undirected;1
76;156;Undirected;1
874;807;Undirected;1
908;907;Undirected;1
715;312;Undirected;1
986;919;Undirected;1
866;810;Undirected;1
69;83;Undirected;1
292;956;Undirected;1
113;186;Undirected;1
220;272;Undirected;1
563;594;Undirected;1
660;63;Undirected;1
379;362;Undirected;1
70;32;Undirected;1
934;936;Undirected;1
405;488;Undirected;1
932;953;Undirected;1
298;261;Undirected;1
176;906;Undirected;1
141;193;Undirected;1
579;590;Undirected;1
932;970;Undirected;1
201;291;Undirected;1
781;56;Undirected;1
498;500;Undirected;1
460;461;Undirected;1
542;552;Undirected;1
676;643;Undirected;1
726;758;Undirected;1
802;862;Undirected;1
37;45;Undirected;1
993;948;Undirected;1
668;359;Undirected;1
569;429;Undirected;1
230;221;Undirected;1
393;389;Undirected;1
579;600;Undirected;1
18;64;Undirected;1
691;685;Undirected;1
712;713;Undirected;1
394;358;Undirected;1
459;496;Undirected;1
769;751;Undirected;1
969;990;Undirected;1
715;743;Undirected;1
193;197;Undirected;1
55;28;Undirected;1
23;210;Undirected;1
202;289;Undirected;1
747;661;Undirected;1
627;668;Undirected;1
359;383;Undirected;1
800;789;Undirected;1
896;821;Undirected;1
789;741;Undirected;1
522;536;Undirected;1
736;717;Undirected;1
904;24;Undirected;1
991;489;Undirected;1
824;881;Undirected;1
81;74;Undirected;1
433;443;Undirected;1
581;830;Undirected;1
421;487;Undirected;1
137;177;Undirected;1
565;528;Undirected;1
235;289;Undirected;1
559;522;Undirected;1
445;450;Undirected;1
743;611;Undirected;1
669;649;Undirected;1
369;329;Undirected;1
844;832;Undirected;1
622;463;Undirected;1
300;228;Undirected;1
7;13;Undirected;1
361;333;Undirected;1
631;218;Undirected;1
2;47;Undirected;1
569;525;Undirected;1
753;722;Undirected;1
208;254;Undirected;1
373;374;Undirected;1
798;849;Undirected;1
341;369;Undirected;1
126;175;Undirected;1
382;360;Undirected;1
695;678;Undirected;1
803;822;Undirected;1
589;433;Undirected;1
775;777;Undirected;1
44;82;Undirected;1
606;636;Undirected;1
440;430;Undirected;1
391;381;Undirected;1
248;207;Undirected;1
263;215;Undirected;1
61;199;Undirected;1
433;439;Undirected;1
438;478;Undirected;1
903;997;Undirected;1
308;393;Undirected;1
151;130;Undirected;1
292;222;Undirected;1
871;874;Undirected;1
655;167;Undirected;1
561;523;Undirected;1
60;97;Undirected;1
353;385;Undirected;1
500;415;Undirected;1
737;777;Undirected;1
59;20;Undirected;1
43;35;Undirected;1
96;42;Undirected;1
364;353;Undirected;1
132;130;Undirected;1
364;302;Undirected;1
868;856;Undirected;1
271;202;Undirected;1
646;637;Undirected;1
927;911;Undirected;1
423;443;Undirected;1
769;754;Undirected;1
646;605;Undirected;1
53;47;Undirected;1
991;996;Undirected;1
953;944;Undirected;1
786;751;Undirected;1
459;412;Undirected;1
808;123;Undirected;1
635;616;Undirected;1
429;436;Undirected;1
211;259;Undirected;1
371;326;Undirected;1
253;808;Undirected;1
202;239;Undirected;1
468;486;Undirected;1
390;378;Undirected;1
409;410;Undirected;1
635;673;Undirected;1
758;727;Undirected;1
658;663;Undirected;1
806;864;Undirected;1
300;216;Undirected;1
36;2;Undirected;1
620;687;Undirected;1
824;854;Undirected;1
955;925;Undirected;1
515;562;Undirected;1
25;72;Undirected;1
958;986;Undirected;1
967;951;Undirected;1
74;87;Undirected;1
367;373;Undirected;1
736;774;Undirected;1
711;797;Undirected;1
335;381;Undirected;1
411;347;Undirected;1
516;590;Undirected;1
338;322;Undirected;1
80;269;Undirected;1
240;214;Undirected;1
958;856;Undirected;1
229;231;Undirected;1
444;847;Undirected;1
368;331;Undirected;1
611;679;Undirected;1
63;199;Undirected;1
854;467;Undirected;1
667;608;Undirected;1
319;374;Undirected;1
524;560;Undirected;1
886;801;Undirected;1
851;810;Undirected;1
360;393;Undirected;1
729;498;Undirected;1
580;536;Undirected;1
144;157;Undirected;1
260;231;Undirected;1
619;648;Undirected;1
939;912;Undirected;1
120;153;Undirected;1
12;77;Undirected;1
523;919;Undirected;1
357;684;Undirected;1
609;641;Undirected;1
660;612;Undirected;1
946;950;Undirected;1
760;840;Undirected;1
578;541;Undirected;1
843;927;Undirected;1
915;82;Undirected;1
188;126;Undirected;1
428;401;Undirected;1
284;908;Undirected;1
493;435;Undirected;1
714;369;Undirected;1
895;891;Undirected;1
568;943;Undirected;1
248;258;Undirected;1
940;15;Undirected;1
348;754;Undirected;1
748;776;Undirected;1
689;665;Undirected;1
741;666;Undirected;1
810;883;Undirected;1
324;76;Undirected;1
785;755;Undirected;1
737;722;Undirected;1
666;652;Undirected;1
906;928;Undirected;1
661;676;Undirected;1
569;537;Undirected;1
280;608;Undirected;1
553;538;Undirected;1
326;315;Undirected;1
751;725;Undirected;1
254;275;Undirected;1
898;846;Undirected;1
234;228;Undirected;1
110;167;Undirected;1
193;111;Undirected;1
223;284;Undirected;1
614;986;Undirected;1
293;206;Undirected;1
730;59;Undirected;1
63;14;Undirected;1
586;510;Undirected;1
486;458;Undirected;1
393;374;Undirected;1
762;736;Undirected;1
301;320;Undirected;1
500;454;Undirected;1
610;812;Undirected;1
954;461;Undirected;1
815;886;Undirected;1
193;104;Undirected;1
149;938;Undirected;1
169;102;Undirected;1
191;199;Undirected;1
860;816;Undirected;1
463;459;Undirected;1
260;262;Undirected;1
829;866;Undirected;1
458;403;Undirected;1
422;440;Undirected;1
986;375;Undirected;1
56;47;Undirected;1
244;289;Undirected;1
165;177;Undirected;1
555;526;Undirected;1
15;88;Undirected;1
315;361;Undirected;1
483;465;Undirected;1
879;886;Undirected;1
191;133;Undirected;1
65;78;Undirected;1
212;628;Undirected;1
575;600;Undirected;1
198;197;Undirected;1
752;708;Undirected;1
40;25;Undirected;1
679;654;Undirected;1
382;737;Undirected;1
906;943;Undirected;1
880;871;Undirected;1
662;697;Undirected;1
234;287;Undirected;1
975;922;Undirected;1
260;234;Undirected;1
10;24;Undirected;1
143;268;Undirected;1
705;732;Undirected;1
508;547;Undirected;1
687;608;Undirected;1
411;420;Undirected;1
978;909;Undirected;1
942;991;Undirected;1
155;317;Undirected;1
124;145;Undirected;1
443;426;Undirected;1
590;294;Undirected;1
486;477;Undirected;1
884;810;Undirected;1
377;353;Undirected;1
399;145;Undirected;1
548;512;Undirected;1
278;235;Undirected;1
293;958;Undirected;1
