Source;Target;Type;Weight
169;787;Undirected;1
794;758;Undirected;1
656;759;Undirected;1
515;528;Undirected;1
96;40;Undirected;1
502;511;Undirected;1
720;440;Undirected;1
617;919;Undirected;1
787;199;Undirected;1
595;591;Undirected;1
6;757;Undirected;1
818;671;Undirected;1
149;188;Undirected;1
53;698;Undirected;1
17;972;Undirected;1
576;885;Undirected;1
23;79;Undirected;1
328;697;Undirected;1
426;439;Undirected;1
870;880;Undirected;1
756;709;Undirected;1
28;900;Undirected;1
662;513;Undirected;1
932;959;Undirected;1
316;344;Undirected;1
921;323;Undirected;1
733;797;Undirected;1
808;651;Undirected;1
840;842;Undirected;1
449;483;Undirected;1
436;154;Undirected;1
826;101;Undirected;1
630;653;Undirected;1
978;271;Undirected;1
369;368;Undirected;1
798;399;Undirected;1
287;158;Undirected;1
752;735;Undirected;1
185;102;Undirected;1
869;100;Undirected;1
262;238;Undirected;1
903;882;Undirected;1
797;729;Undirected;1
614;942;Undirected;1
68;712;Undirected;1
2;52;Undirected;1
370;328;Undirected;1
186;768;Undirected;1
40;133;Undirected;1
816;904;Undirected;1
188;965;Undirected;1
722;676;Undirected;1
414;425;Undirected;1
619;683;Undirected;1
422;100;Undirected;1
787;52;Undirected;1
393;367;Undirected;1
35;823;Undirected;1
219;953;Undirected;1
249;229;Undirected;1
54;351;Undirected;1
104;184;Undirected;1
461;209;Undirected;1
722;68;Undirected;1
696;610;Undirected;1
253;916;Undirected;1
361;388;Undirected;1
312;127;Undirected;1
560;696;Undirected;1
106;116;Undirected;1
73;988;Undirected;1
434;500;Undirected;1
359;338;Undirected;1
314;379;Undirected;1
775;398;Undirected;1
285;296;Undirected;1
858;855;Undirected;1
863;837;Undirected;1
994;950;Undirected;1
416;500;Undirected;1
69;70;Undirected;1
935;958;Undirected;1
285;53;Undirected;1
121;172;Undirected;1
484;108;Undirected;1
239;970;Undirected;1
583;938;Undirected;1
270;398;Undirected;1
754;944;Undirected;1
414;610;Undirected;1
641;686;Undirected;1
254;514;Undirected;1
548;712;Undirected;1
512;568;Undirected;1
890;827;Undirected;1
233;252;Undirected;1
937;988;Undirected;1
694;804;Undirected;1
176;19;Undirected;1
389;363;Undirected;1
449;73;Undirected;1
841;868;Undirected;1
972;138;Undirected;1
558;784;Undirected;1
526;539;Undirected;1
738;770;Undirected;1
873;316;Undirected;1
810;807;Undirected;1
528;904;Undirected;1
172;340;Undirected;1
178;342;Undirected;1
941;675;Undirected;1
580;242;Undirected;1
240;334;Undirected;1
64;550;Undirected;1
699;622;Undirected;1
440;449;Undirected;1
566;806;Undirected;1
374;388;Undirected;1
926;76;Undirected;1
700;661;Undirected;1
578;583;Undirected;1
835;795;Undirected;1
733;743;Undirected;1
666;664;Undirected;1
433;176;Undirected;1
239;913;Undirected;1
138;190;Undirected;1
77;6;Undirected;1
91;18;Undirected;1
533;759;Undirected;1
675;641;Undirected;1
40;693;Undirected;1
158;446;Undirected;1
905;868;Undirected;1
767;733;Undirected;1
620;680;Undirected;1
896;8;Undirected;1
569;882;Undirected;1
324;400;Undirected;1
376;880;Undirected;1
961;978;Undirected;1
208;158;Undirected;1
830;227;Undirected;1
278;273;Undirected;1
511;419;Undirected;1
28;954;Undirected;1
137;721;Undirected;1
385;303;Undirected;1
571;574;Undirected;1
857;892;Undirected;1
563;37;Undirected;1
310;338;Undirected;1
305;899;Undirected;1
861;865;Undirected;1
54;278;Undirected;1
857;328;Undirected;1
478;444;Undirected;1
67;452;Undirected;1
518;502;Undirected;1
275;756;Undirected;1
986;978;Undirected;1
458;959;Undirected;1
595;226;Undirected;1
772;821;Undirected;1
894;30;Undirected;1
903;976;Undirected;1
229;920;Undirected;1
677;618;Undirected;1
935;721;Undirected;1
460;451;Undirected;1
600;836;Undirected;1
96;93;Undirected;1
362;369;Undirected;1
285;697;Undirected;1
390;354;Undirected;1
484;364;Undirected;1
92;48;Undirected;1
864;844;Undirected;1
214;617;Undirected;1
992;905;Undirected;1
986;449;Undirected;1
895;767;Undirected;1
683;143;Undirected;1
241;622;Undirected;1
268;612;Undirected;1
127;693;Undirected;1
972;626;Undirected;1
846;808;Undirected;1
473;404;Undirected;1
586;854;Undirected;1
695;34;Undirected;1
62;70;Undirected;1
911;152;Undirected;1
687;429;Undirected;1
155;442;Undirected;1
842;981;Undirected;1
544;176;Undirected;1
481;555;Undirected;1
782;742;Undirected;1
694;599;Undirected;1
419;396;Undirected;1
635;400;Undirected;1
683;640;Undirected;1
690;146;Undirected;1
753;218;Undirected;1
235;288;Undirected;1
175;466;Undirected;1
793;707;Undirected;1
925;538;Undirected;1
360;628;Undirected;1
275;263;Undirected;1
138;692;Undirected;1
626;997;Undirected;1
550;725;Undirected;1
440;490;Undirected;1
961;958;Undirected;1
182;243;Undirected;1
700;667;Undirected;1
974;609;Undirected;1
466;633;Undirected;1
330;334;Undirected;1
840;856;Undirected;1
280;204;Undirected;1
508;362;Undirected;1
245;299;Undirected;1
335;336;Undirected;1
18;963;Undirected;1
523;590;Undirected;1
231;290;Undirected;1
615;157;Undirected;1
323;313;Undirected;1
352;363;Undirected;1
422;409;Undirected;1
460;600;Undirected;1
763;150;Undirected;1
625;757;Undirected;1
268;561;Undirected;1
356;348;Undirected;1
853;241;Undirected;1
757;737;Undirected;1
919;153;Undirected;1
902;911;Undirected;1
224;643;Undirected;1
122;116;Undirected;1
267;209;Undirected;1
684;237;Undirected;1
121;364;Undirected;1
716;204;Undirected;1
327;583;Undirected;1
395;372;Undirected;1
478;212;Undirected;1
373;38;Undirected;1
113;957;Undirected;1
208;861;Undirected;1
338;112;Undirected;1
225;222;Undirected;1
681;349;Undirected;1
666;377;Undirected;1
883;677;Undirected;1
556;509;Undirected;1
840;359;Undirected;1
981;384;Undirected;1
265;207;Undirected;1
60;886;Undirected;1
907;323;Undirected;1
502;896;Undirected;1
607;651;Undirected;1
151;708;Undirected;1
518;130;Undirected;1
520;545;Undirected;1
311;717;Undirected;1
460;11;Undirected;1
853;900;Undirected;1
603;298;Undirected;1
798;52;Undirected;1
933;50;Undirected;1
305;734;Undirected;1
160;788;Undirected;1
213;552;Undirected;1
965;420;Undirected;1
160;148;Undirected;1
476;437;Undirected;1
127;97;Undirected;1
374;790;Undirected;1
45;268;Undirected;1
849;739;Undirected;1
620;624;Undirected;1
49;344;Undirected;1
95;326;Undirected;1
217;811;Undirected;1
401;496;Undirected;1
438;758;Undirected;1
801;812;Undirected;1
103;422;Undirected;1
26;20;Undirected;1
780;585;Undirected;1
4;927;Undirected;1
573;275;Undirected;1
315;35;Undirected;1
488;353;Undirected;1
769;787;Undirected;1
890;862;Undirected;1
195;233;Undirected;1
978;219;Undirected;1
723;871;Undirected;1
303;992;Undirected;1
378;658;Undirected;1
190;160;Undirected;1
953;940;Undirected;1
20;167;Undirected;1
211;723;Undirected;1
388;305;Undirected;1
369;910;Undirected;1
988;497;Undirected;1
443;123;Undirected;1
828;690;Undirected;1
695;627;Undirected;1
153;161;Undirected;1
458;352;Undirected;1
849;834;Undirected;1
207;858;Undirected;1
159;624;Undirected;1
700;793;Undirected;1
655;622;Undirected;1
213;811;Undirected;1
340;553;Undirected;1
644;664;Undirected;1
315;351;Undirected;1
634;21;Undirected;1
56;24;Undirected;1
554;533;Undirected;1
576;694;Undirected;1
395;131;Undirected;1
227;251;Undirected;1
824;896;Undirected;1
336;814;Undirected;1
90;1;Undirected;1
462;123;Undirected;1
305;562;Undirected;1
911;537;Undirected;1
638;722;Undirected;1
124;329;Undirected;1
628;197;Undirected;1
888;802;Undirected;1
77;852;Undirected;1
874;124;Undirected;1
313;373;Undirected;1
820;122;Undirected;1
813;892;Undirected;1
460;892;Undirected;1
171;115;Undirected;1
161;818;Undirected;1
212;13;Undirected;1
631;605;Undirected;1
951;902;Undirected;1
38;237;Undirected;1
270;163;Undirected;1
365;754;Undirected;1
874;22;Undirected;1
640;448;Undirected;1
461;481;Undirected;1
884;812;Undirected;1
123;68;Undirected;1
217;94;Undirected;1
469;832;Undirected;1
787;244;Undirected;1
235;204;Undirected;1
847;804;Undirected;1
377;403;Undirected;1
370;449;Undirected;1
629;546;Undirected;1
764;729;Undirected;1
794;540;Undirected;1
434;418;Undirected;1
141;59;Undirected;1
566;224;Undirected;1
228;221;Undirected;1
628;613;Undirected;1
808;891;Undirected;1
611;286;Undirected;1
890;938;Undirected;1
528;537;Undirected;1
751;891;Undirected;1
473;463;Undirected;1
758;726;Undirected;1
270;356;Undirected;1
410;203;Undirected;1
78;609;Undirected;1
632;651;Undirected;1
57;659;Undirected;1
610;703;Undirected;1
960;274;Undirected;1
109;110;Undirected;1
75;70;Undirected;1
498;455;Undirected;1
163;832;Undirected;1
903;683;Undirected;1
590;250;Undirected;1
308;373;Undirected;1
865;604;Undirected;1
189;971;Undirected;1
961;537;Undirected;1
795;764;Undirected;1
605;582;Undirected;1
932;363;Undirected;1
725;738;Undirected;1
686;199;Undirected;1
715;197;Undirected;1
347;324;Undirected;1
328;578;Undirected;1
129;135;Undirected;1
860;851;Undirected;1
891;406;Undirected;1
440;468;Undirected;1
636;654;Undirected;1
395;379;Undirected;1
268;861;Undirected;1
942;691;Undirected;1
135;188;Undirected;1
418;299;Undirected;1
888;839;Undirected;1
968;568;Undirected;1
427;478;Undirected;1
671;775;Undirected;1
874;122;Undirected;1
788;719;Undirected;1
841;802;Undirected;1
919;375;Undirected;1
290;891;Undirected;1
158;142;Undirected;1
484;947;Undirected;1
671;170;Undirected;1
795;763;Undirected;1
117;952;Undirected;1
990;283;Undirected;1
511;948;Undirected;1
696;992;Undirected;1
308;423;Undirected;1
989;904;Undirected;1
722;158;Undirected;1
41;18;Undirected;1
817;421;Undirected;1
207;920;Undirected;1
26;94;Undirected;1
184;262;Undirected;1
490;451;Undirected;1
442;464;Undirected;1
793;54;Undirected;1
807;660;Undirected;1
981;438;Undirected;1
652;525;Undirected;1
574;414;Undirected;1
569;555;Undirected;1
887;169;Undirected;1
345;101;Undirected;1
312;645;Undirected;1
339;38;Undirected;1
762;924;Undirected;1
561;387;Undirected;1
418;461;Undirected;1
93;277;Undirected;1
160;749;Undirected;1
143;163;Undirected;1
173;123;Undirected;1
800;460;Undirected;1
193;453;Undirected;1
97;82;Undirected;1
117;835;Undirected;1
874;853;Undirected;1
267;535;Undirected;1
446;467;Undirected;1
319;383;Undirected;1
901;139;Undirected;1
358;25;Undirected;1
900;907;Undirected;1
310;86;Undirected;1
97;16;Undirected;1
196;328;Undirected;1
187;117;Undirected;1
711;617;Undirected;1
191;5;Undirected;1
116;148;Undirected;1
538;576;Undirected;1
973;934;Undirected;1
390;307;Undirected;1
234;10;Undirected;1
787;527;Undirected;1
556;227;Undirected;1
807;804;Undirected;1
88;966;Undirected;1
121;582;Undirected;1
303;321;Undirected;1
328;348;Undirected;1
777;722;Undirected;1
626;609;Undirected;1
211;236;Undirected;1
656;604;Undirected;1
269;878;Undirected;1
79;99;Undirected;1
402;772;Undirected;1
315;31;Undirected;1
469;458;Undirected;1
479;396;Undirected;1
67;19;Undirected;1
777;77;Undirected;1
686;673;Undirected;1
951;9;Undirected;1
472;467;Undirected;1
131;329;Undirected;1
605;957;Undirected;1
965;8;Undirected;1
645;601;Undirected;1
418;437;Undirected;1
410;106;Undirected;1
452;909;Undirected;1
738;634;Undirected;1
864;808;Undirected;1
132;173;Undirected;1
67;493;Undirected;1
857;554;Undirected;1
771;719;Undirected;1
11;941;Undirected;1
907;478;Undirected;1
252;236;Undirected;1
264;536;Undirected;1
187;94;Undirected;1
743;325;Undirected;1
967;522;Undirected;1
90;687;Undirected;1
130;662;Undirected;1
968;429;Undirected;1
381;396;Undirected;1
540;29;Undirected;1
132;19;Undirected;1
235;514;Undirected;1
772;650;Undirected;1
389;489;Undirected;1
438;28;Undirected;1
747;360;Undirected;1
124;194;Undirected;1
410;820;Undirected;1
583;505;Undirected;1
527;805;Undirected;1
3;100;Undirected;1
59;796;Undirected;1
483;951;Undirected;1
614;132;Undirected;1
108;837;Undirected;1
635;921;Undirected;1
251;856;Undirected;1
969;472;Undirected;1
341;306;Undirected;1
313;171;Undirected;1
450;86;Undirected;1
433;343;Undirected;1
91;441;Undirected;1
242;204;Undirected;1
491;528;Undirected;1
105;524;Undirected;1
728;274;Undirected;1
247;202;Undirected;1
979;308;Undirected;1
7;625;Undirected;1
742;169;Undirected;1
338;388;Undirected;1
983;676;Undirected;1
649;499;Undirected;1
358;521;Undirected;1
491;512;Undirected;1
129;156;Undirected;1
546;564;Undirected;1
369;427;Undirected;1
619;641;Undirected;1
477;487;Undirected;1
76;85;Undirected;1
217;266;Undirected;1
893;316;Undirected;1
231;714;Undirected;1
118;116;Undirected;1
71;15;Undirected;1
679;71;Undirected;1
342;318;Undirected;1
605;647;Undirected;1
385;483;Undirected;1
74;294;Undirected;1
924;69;Undirected;1
317;346;Undirected;1
774;754;Undirected;1
889;868;Undirected;1
563;390;Undirected;1
810;836;Undirected;1
844;853;Undirected;1
181;658;Undirected;1
206;283;Undirected;1
560;562;Undirected;1
585;320;Undirected;1
141;616;Undirected;1
770;900;Undirected;1
763;950;Undirected;1
40;110;Undirected;1
237;884;Undirected;1
114;942;Undirected;1
161;103;Undirected;1
478;268;Undirected;1
835;856;Undirected;1
288;16;Undirected;1
991;700;Undirected;1
581;306;Undirected;1
63;772;Undirected;1
354;918;Undirected;1
843;230;Undirected;1
509;791;Undirected;1
213;439;Undirected;1
80;373;Undirected;1
287;525;Undirected;1
482;953;Undirected;1
291;259;Undirected;1
442;345;Undirected;1
840;548;Undirected;1
96;960;Undirected;1
839;864;Undirected;1
699;880;Undirected;1
584;631;Undirected;1
750;704;Undirected;1
834;826;Undirected;1
443;870;Undirected;1
33;74;Undirected;1
520;350;Undirected;1
432;50;Undirected;1
519;554;Undirected;1
297;605;Undirected;1
893;818;Undirected;1
668;678;Undirected;1
867;816;Undirected;1
206;834;Undirected;1
723;751;Undirected;1
883;819;Undirected;1
239;836;Undirected;1
342;683;Undirected;1
436;72;Undirected;1
258;152;Undirected;1
687;607;Undirected;1
758;693;Undirected;1
527;326;Undirected;1
412;799;Undirected;1
475;386;Undirected;1
877;899;Undirected;1
122;117;Undirected;1
229;798;Undirected;1
287;244;Undirected;1
362;728;Undirected;1
698;764;Undirected;1
457;792;Undirected;1
630;161;Undirected;1
569;746;Undirected;1
570;579;Undirected;1
233;677;Undirected;1
222;102;Undirected;1
344;386;Undirected;1
280;246;Undirected;1
842;837;Undirected;1
34;728;Undirected;1
323;88;Undirected;1
354;367;Undirected;1
101;311;Undirected;1
61;196;Undirected;1
796;484;Undirected;1
43;372;Undirected;1
693;639;Undirected;1
798;799;Undirected;1
24;892;Undirected;1
186;659;Undirected;1
604;661;Undirected;1
856;850;Undirected;1
297;447;Undirected;1
137;874;Undirected;1
194;172;Undirected;1
59;651;Undirected;1
328;486;Undirected;1
240;264;Undirected;1
90;174;Undirected;1
891;844;Undirected;1
416;169;Undirected;1
230;569;Undirected;1
557;531;Undirected;1
271;778;Undirected;1
772;525;Undirected;1
845;876;Undirected;1
305;990;Undirected;1
569;862;Undirected;1
875;932;Undirected;1
510;523;Undirected;1
663;653;Undirected;1
694;552;Undirected;1
998;428;Undirected;1
167;66;Undirected;1
573;545;Undirected;1
966;531;Undirected;1
916;467;Undirected;1
232;398;Undirected;1
747;53;Undirected;1
857;444;Undirected;1
54;92;Undirected;1
14;21;Undirected;1
640;15;Undirected;1
881;368;Undirected;1
243;215;Undirected;1
110;138;Undirected;1
154;804;Undirected;1
87;34;Undirected;1
922;479;Undirected;1
928;917;Undirected;1
711;790;Undirected;1
405;509;Undirected;1
344;352;Undirected;1
331;368;Undirected;1
241;644;Undirected;1
376;326;Undirected;1
627;635;Undirected;1
276;463;Undirected;1
482;883;Undirected;1
853;881;Undirected;1
608;702;Undirected;1
857;808;Undirected;1
691;964;Undirected;1
746;758;Undirected;1
215;561;Undirected;1
919;380;Undirected;1
156;563;Undirected;1
479;802;Undirected;1
22;540;Undirected;1
757;437;Undirected;1
354;256;Undirected;1
665;874;Undirected;1
939;692;Undirected;1
496;982;Undirected;1
626;696;Undirected;1
821;827;Undirected;1
977;982;Undirected;1
986;134;Undirected;1
97;889;Undirected;1
583;859;Undirected;1
394;316;Undirected;1
681;605;Undirected;1
873;862;Undirected;1
111;686;Undirected;1
910;708;Undirected;1
181;196;Undirected;1
651;496;Undirected;1
532;395;Undirected;1
940;981;Undirected;1
327;90;Undirected;1
51;657;Undirected;1
662;501;Undirected;1
195;582;Undirected;1
472;429;Undirected;1
761;341;Undirected;1
30;242;Undirected;1
128;811;Undirected;1
391;217;Undirected;1
255;405;Undirected;1
306;355;Undirected;1
856;109;Undirected;1
25;439;Undirected;1
558;787;Undirected;1
761;398;Undirected;1
626;959;Undirected;1
333;355;Undirected;1
177;144;Undirected;1
74;38;Undirected;1
851;143;Undirected;1
6;894;Undirected;1
131;115;Undirected;1
282;259;Undirected;1
739;181;Undirected;1
505;424;Undirected;1
174;686;Undirected;1
752;960;Undirected;1
445;433;Undirected;1
558;960;Undirected;1
403;396;Undirected;1
559;409;Undirected;1
366;143;Undirected;1
271;760;Undirected;1
176;156;Undirected;1
874;807;Undirected;1
907;726;Undirected;1
312;418;Undirected;1
519;592;Undirected;1
510;600;Undirected;1
811;223;Undirected;1
156;181;Undirected;1
217;533;Undirected;1
145;126;Undirected;1
367;81;Undirected;1
224;679;Undirected;1
770;32;Undirected;1
934;936;Undirected;1
405;488;Undirected;1
932;953;Undirected;1
298;261;Undirected;1
176;906;Undirected;1
141;193;Undirected;1
590;827;Undirected;1
170;146;Undirected;1
8;591;Undirected;1
525;898;Undirected;1
960;461;Undirected;1
542;552;Undirected;1
643;574;Undirected;1
558;547;Undirected;1
171;637;Undirected;1
693;948;Undirected;1
668;359;Undirected;1
569;429;Undirected;1
221;936;Undirected;1
237;826;Undirected;1
921;18;Undirected;1
685;10;Undirected;1
113;156;Undirected;1
358;386;Undirected;1
823;558;Undirected;1
80;569;Undirected;1
568;515;Undirected;1
242;293;Undirected;1
355;28;Undirected;1
23;210;Undirected;1
289;137;Undirected;1
647;661;Undirected;1
639;704;Undirected;1
246;218;Undirected;1
837;859;Undirected;1
34;18;Undirected;1
46;422;Undirected;1
436;717;Undirected;1
904;24;Undirected;1
991;489;Undirected;1
824;881;Undirected;1
16;345;Undirected;1
296;216;Undirected;1
30;955;Undirected;1
642;737;Undirected;1
156;165;Undirected;1
735;289;Undirected;1
559;522;Undirected;1
445;450;Undirected;1
743;611;Undirected;1
649;869;Undirected;1
829;875;Undirected;1
332;377;Undirected;1
463;167;Undirected;1
907;771;Undirected;1
218;244;Undirected;1
209;217;Undirected;1
18;17;Undirected;1
147;110;Undirected;1
825;873;Undirected;1
222;228;Undirected;1
754;719;Undirected;1
237;358;Undirected;1
751;874;Undirected;1
826;175;Undirected;1
360;186;Undirected;1
441;759;Undirected;1
130;196;Undirected;1
866;268;Undirected;1
691;444;Undirected;1
57;6;Undirected;1
240;430;Undirected;1
381;20;Undirected;1
764;633;Undirected;1
411;842;Undirected;1
865;533;Undirected;1
95;38;Undirected;1
803;997;Undirected;1
393;771;Undirected;1
65;933;Undirected;1
119;771;Undirected;1
762;655;Undirected;1
261;523;Undirected;1
60;97;Undirected;1
385;239;Undirected;1
908;458;Undirected;1
601;859;Undirected;1
343;35;Undirected;1
42;557;Undirected;1
367;292;Undirected;1
970;964;Undirected;1
199;768;Undirected;1
871;202;Undirected;1
637;525;Undirected;1
625;65;Undirected;1
228;569;Undirected;1
377;346;Undirected;1
47;204;Undirected;1
96;56;Undirected;1
244;295;Undirected;1
595;85;Undirected;1
179;602;Undirected;1
235;616;Undirected;1
429;436;Undirected;1
211;259;Undirected;1
326;84;Undirected;1
808;219;Undirected;1
153;855;Undirected;1
574;290;Undirected;1
109;410;Undirected;1
673;410;Undirected;1
727;780;Undirected;1
763;794;Undirected;1
564;598;Undirected;1
914;551;Undirected;1
172;107;Undirected;1
686;669;Undirected;1
370;555;Undirected;1
246;215;Undirected;1
861;825;Undirected;1
60;58;Undirected;1
767;951;Undirected;1
74;87;Undirected;1
373;692;Undirected;1
540;398;Undirected;1
664;135;Undirected;1
835;824;Undirected;1
649;646;Undirected;1
915;934;Undirected;1
131;273;Undirected;1
823;940;Undirected;1
510;519;Undirected;1
583;573;Undirected;1
18;55;Undirected;1
479;444;Undirected;1
334;368;Undirected;1
11;679;Undirected;1
63;199;Undirected;1
854;467;Undirected;1
644;704;Undirected;1
324;560;Undirected;1
886;801;Undirected;1
851;810;Undirected;1
393;990;Undirected;1
729;498;Undirected;1
536;977;Undirected;1
302;683;Undirected;1
77;719;Undirected;1
339;912;Undirected;1
153;988;Undirected;1
177;159;Undirected;1
919;219;Undirected;1
686;337;Undirected;1
17;67;Undirected;1
180;846;Undirected;1
969;760;Undirected;1
778;541;Undirected;1
843;927;Undirected;1
915;82;Undirected;1
188;126;Undirected;1
401;728;Undirected;1
220;284;Undirected;1
515;593;Undirected;1
394;714;Undirected;1
499;495;Undirected;1
100;568;Undirected;1
748;258;Undirected;1
940;15;Undirected;1
348;754;Undirected;1
800;547;Undirected;1
450;428;Undirected;1
66;61;Undirected;1
922;214;Undirected;1
317;548;Undirected;1
437;722;Undirected;1
652;502;Undirected;1
528;536;Undirected;1
76;54;Undirected;1
835;603;Undirected;1
908;909;Undirected;1
207;744;Undirected;1
429;478;Undirected;1
424;493;Undirected;1
480;479;Undirected;1
517;523;Undirected;1
723;732;Undirected;1
686;672;Undirected;1
89;93;Undirected;1
309;387;Undirected;1
326;523;Undirected;1
598;91;Undirected;1
861;963;Undirected;1
686;510;Undirected;1
458;546;Undirected;1
274;253;Undirected;1
136;127;Undirected;1
76;995;Undirected;1
357;367;Undirected;1
810;812;Undirected;1
954;461;Undirected;1
815;886;Undirected;1
104;211;Undirected;1
938;812;Undirected;1
802;834;Undirected;1
39;899;Undirected;1
595;585;Undirected;1
803;460;Undirected;1
999;929;Undirected;1
135;158;Undirected;1
275;222;Undirected;1
884;986;Undirected;1
156;47;Undirected;1
289;327;Undirected;1
499;666;Undirected;1
504;541;Undirected;1
754;415;Undirected;1
765;783;Undirected;1
379;886;Undirected;1
133;84;Undirected;1
478;439;Undirected;1
612;628;Undirected;1
575;600;Undirected;1
198;197;Undirected;1
752;708;Undirected;1
40;25;Undirected;1
654;891;Undirected;1
382;737;Undirected;1
943;541;Undirected;1
971;955;Undirected;1
197;110;Undirected;1
387;377;Undirected;1
422;456;Undirected;1
938;371;Undirected;1
302;653;Undirected;1
798;205;Undirected;1
108;547;Undirected;1
687;608;Undirected;1
411;420;Undirected;1
909;781;Undirected;1
157;2;Undirected;1
417;488;Undirected;1
377;415;Undirected;1
596;326;Undirected;1
994;990;Undirected;1
542;659;Undirected;1
934;477;Undirected;1
142;399;Undirected;1
748;512;Undirected;1
235;773;Undirected;1
293;958;Undirected;1
761;412;Undirected;1
741;796;Undirected;1
425;968;Undirected;1
980;950;Undirected;1
401;439;Undirected;1
198;467;Undirected;1
979;899;Undirected;1
402;182;Undirected;1
12;484;Undirected;1
487;169;Undirected;1
994;366;Undirected;1
318;332;Undirected;1
176;101;Undirected;1
751;412;Undirected;1
55;513;Undirected;1
632;782;Undirected;1
37;273;Undirected;1
757;423;Undirected;1
473;430;Undirected;1
139;561;Undirected;1
427;365;Undirected;1
95;53;Undirected;1
3;71;Undirected;1
64;44;Undirected;1
174;115;Undirected;1
300;159;Undirected;1
815;434;Undirected;1
688;669;Undirected;1
840;312;Undirected;1
215;361;Undirected;1
273;45;Undirected;1
88;62;Undirected;1
565;899;Undirected;1
942;925;Undirected;1
915;668;Undirected;1
840;402;Undirected;1
258;226;Undirected;1
770;792;Undirected;1
186;476;Undirected;1
683;342;Undirected;1
837;518;Undirected;1
498;500;Undirected;1
166;115;Undirected;1
209;290;Undirected;1
447;71;Undirected;1
655;307;Undirected;1
478;198;Undirected;1
110;575;Undirected;1
917;120;Undirected;1
691;798;Undirected;1
310;371;Undirected;1
1000;532;Undirected;1
178;505;Undirected;1
578;556;Undirected;1
98;725;Undirected;1
343;321;Undirected;1
109;594;Undirected;1
972;712;Undirected;1
165;722;Undirected;1
803;825;Undirected;1
231;675;Undirected;1
2;430;Undirected;1
160;16;Undirected;1
890;133;Undirected;1
647;989;Undirected;1
975;914;Undirected;1
87;202;Undirected;1
928;445;Undirected;1
822;305;Undirected;1
39;686;Undirected;1
588;607;Undirected;1
734;481;Undirected;1
291;990;Undirected;1
452;464;Undirected;1
175;162;Undirected;1
92;34;Undirected;1
716;56;Undirected;1
241;257;Undirected;1
77;495;Undirected;1
155;681;Undirected;1
317;193;Undirected;1
289;545;Undirected;1
213;487;Undirected;1
643;676;Undirected;1
622;646;Undirected;1
446;839;Undirected;1
810;870;Undirected;1
109;91;Undirected;1
367;946;Undirected;1
397;7;Undirected;1
285;841;Undirected;1
810;655;Undirected;1
224;372;Undirected;1
925;911;Undirected;1
695;670;Undirected;1
689;675;Undirected;1
898;428;Undirected;1
839;819;Undirected;1
859;270;Undirected;1
430;429;Undirected;1
261;428;Undirected;1
139;188;Undirected;1
58;842;Undirected;1
684;50;Undirected;1
5;55;Undirected;1
716;345;Undirected;1
76;242;Undirected;1
328;432;Undirected;1
236;243;Undirected;1
898;776;Undirected;1
38;16;Undirected;1
246;117;Undirected;1
318;348;Undirected;1
922;147;Undirected;1
880;601;Undirected;1
599;746;Undirected;1
533;521;Undirected;1
83;757;Undirected;1
467;991;Undirected;1
875;928;Undirected;1
384;255;Undirected;1
620;684;Undirected;1
799;781;Undirected;1
275;240;Undirected;1
228;231;Undirected;1
212;346;Undirected;1
384;323;Undirected;1
188;196;Undirected;1
344;545;Undirected;1
13;15;Undirected;1
964;921;Undirected;1
621;281;Undirected;1
747;348;Undirected;1
680;682;Undirected;1
806;701;Undirected;1
286;11;Undirected;1
738;717;Undirected;1
216;518;Undirected;1
885;641;Undirected;1
570;664;Undirected;1
915;776;Undirected;1
480;368;Undirected;1
446;432;Undirected;1
478;784;Undirected;1
194;196;Undirected;1
557;522;Undirected;1
161;579;Undirected;1
172;101;Undirected;1
452;733;Undirected;1
160;110;Undirected;1
29;766;Undirected;1
382;234;Undirected;1
262;240;Undirected;1
159;135;Undirected;1
490;906;Undirected;1
184;813;Undirected;1
717;61;Undirected;1
860;891;Undirected;1
625;65;Undirected;1
7;462;Undirected;1
732;637;Undirected;1
26;324;Undirected;1
988;127;Undirected;1
11;163;Undirected;1
311;356;Undirected;1
12;25;Undirected;1
78;764;Undirected;1
903;946;Undirected;1
51;59;Undirected;1
916;929;Undirected;1
416;78;Undirected;1
601;79;Undirected;1
116;724;Undirected;1
512;849;Undirected;1
189;612;Undirected;1
681;763;Undirected;1
489;599;Undirected;1
287;258;Undirected;1
709;814;Undirected;1
773;508;Undirected;1
388;358;Undirected;1
779;785;Undirected;1
783;211;Undirected;1
580;427;Undirected;1
832;617;Undirected;1
662;646;Undirected;1
51;92;Undirected;1
275;262;Undirected;1
368;670;Undirected;1
92;17;Undirected;1
637;622;Undirected;1
50;75;Undirected;1
803;460;Undirected;1
939;440;Undirected;1
809;427;Undirected;1
334;466;Undirected;1
949;365;Undirected;1
617;135;Undirected;1
683;509;Undirected;1
216;235;Undirected;1
609;372;Undirected;1
730;235;Undirected;1
182;297;Undirected;1
251;400;Undirected;1
979;605;Undirected;1
312;379;Undirected;1
170;159;Undirected;1
169;292;Undirected;1
58;220;Undirected;1
545;555;Undirected;1
110;41;Undirected;1
594;857;Undirected;1
873;853;Undirected;1
636;716;Undirected;1
3;709;Undirected;1
688;636;Undirected;1
591;217;Undirected;1
346;934;Undirected;1
527;524;Undirected;1
121;169;Undirected;1
617;76;Undirected;1
323;838;Undirected;1
490;550;Undirected;1
