Source;Target;Type;Weight
966;939;Undirected;1
230;956;Undirected;1
117;146;Undirected;1
825;837;Undirected;1
637;344;Undirected;1
820;801;Undirected;1
821;847;Undirected;1
745;720;Undirected;1
439;430;Undirected;1
972;25;Undirected;1
453;448;Undirected;1
507;508;Undirected;1
660;631;Undirected;1
3;721;Undirected;1
740;744;Undirected;1
719;748;Undirected;1
701;766;Undirected;1
49;69;Undirected;1
658;675;Undirected;1
127;130;Undirected;1
591;353;Undirected;1
777;787;Undirected;1
985;974;Undirected;1
836;829;Undirected;1
997;933;Undirected;1
621;683;Undirected;1
581;574;Undirected;1
348;811;Undirected;1
628;632;Undirected;1
462;448;Undirected;1
238;201;Undirected;1
755;735;Undirected;1
898;818;Undirected;1
29;40;Undirected;1
590;566;Undirected;1
239;251;Undirected;1
639;651;Undirected;1
733;708;Undirected;1
500;433;Undirected;1
539;562;Undirected;1
439;402;Undirected;1
356;349;Undirected;1
396;387;Undirected;1
192;181;Undirected;1
977;974;Undirected;1
1000;914;Undirected;1
353;387;Undirected;1
777;705;Undirected;1
734;704;Undirected;1
955;999;Undirected;1
897;819;Undirected;1
629;695;Undirected;1
937;968;Undirected;1
2;633;Undirected;1
778;746;Undirected;1
398;366;Undirected;1
450;452;Undirected;1
761;728;Undirected;1
705;750;Undirected;1
978;926;Undirected;1
236;221;Undirected;1
833;808;Undirected;1
60;38;Undirected;1
529;582;Undirected;1
115;170;Undirected;1
989;902;Undirected;1
647;873;Undirected;1
80;25;Undirected;1
295;205;Undirected;1
362;392;Undirected;1
215;230;Undirected;1
282;287;Undirected;1
909;918;Undirected;1
939;977;Undirected;1
632;683;Undirected;1
649;643;Undirected;1
43;23;Undirected;1
472;890;Undirected;1
316;350;Undirected;1
942;980;Undirected;1
686;677;Undirected;1
754;466;Undirected;1
807;839;Undirected;1
968;990;Undirected;1
605;653;Undirected;1
5;63;Undirected;1
201;205;Undirected;1
526;508;Undirected;1
280;356;Undirected;1
322;576;Undirected;1
612;608;Undirected;1
368;375;Undirected;1
841;809;Undirected;1
58;98;Undirected;1
468;443;Undirected;1
639;686;Undirected;1
554;598;Undirected;1
1000;944;Undirected;1
279;875;Undirected;1
526;577;Undirected;1
221;419;Undirected;1
370;389;Undirected;1
350;335;Undirected;1
512;652;Undirected;1
950;984;Undirected;1
29;99;Undirected;1
899;849;Undirected;1
78;51;Undirected;1
219;222;Undirected;1
241;205;Undirected;1
253;309;Undirected;1
703;764;Undirected;1
502;540;Undirected;1
668;618;Undirected;1
554;575;Undirected;1
521;557;Undirected;1
960;1000;Undirected;1
992;956;Undirected;1
707;719;Undirected;1
929;908;Undirected;1
274;203;Undirected;1
51;50;Undirected;1
142;184;Undirected;1
673;619;Undirected;1
484;420;Undirected;1
836;851;Undirected;1
505;588;Undirected;1
511;501;Undirected;1
557;578;Undirected;1
624;763;Undirected;1
726;774;Undirected;1
698;684;Undirected;1
893;850;Undirected;1
488;436;Undirected;1
899;848;Undirected;1
868;844;Undirected;1
621;690;Undirected;1
765;733;Undirected;1
236;226;Undirected;1
315;836;Undirected;1
665;625;Undirected;1
237;297;Undirected;1
777;746;Undirected;1
450;416;Undirected;1
7;26;Undirected;1
653;615;Undirected;1
740;719;Undirected;1
527;582;Undirected;1
442;452;Undirected;1
323;382;Undirected;1
908;953;Undirected;1
885;880;Undirected;1
837;848;Undirected;1
79;56;Undirected;1
847;859;Undirected;1
373;386;Undirected;1
677;694;Undirected;1
568;577;Undirected;1
172;132;Undirected;1
678;695;Undirected;1
616;643;Undirected;1
377;324;Undirected;1
50;81;Undirected;1
929;995;Undirected;1
240;235;Undirected;1
148;169;Undirected;1
598;594;Undirected;1
447;428;Undirected;1
815;876;Undirected;1
788;721;Undirected;1
928;996;Undirected;1
59;48;Undirected;1
940;956;Undirected;1
917;919;Undirected;1
752;787;Undirected;1
416;495;Undirected;1
231;238;Undirected;1
629;397;Undirected;1
28;22;Undirected;1
726;701;Undirected;1
298;209;Undirected;1
20;17;Undirected;1
296;259;Undirected;1
441;723;Undirected;1
674;687;Undirected;1
636;665;Undirected;1
809;570;Undirected;1
356;709;Undirected;1
69;28;Undirected;1
297;266;Undirected;1
289;220;Undirected;1
818;894;Undirected;1
544;527;Undirected;1
321;323;Undirected;1
733;797;Undirected;1
817;808;Undirected;1
609;640;Undirected;1
835;849;Undirected;1
795;792;Undirected;1
341;399;Undirected;1
501;589;Undirected;1
953;915;Undirected;1
278;271;Undirected;1
369;368;Undirected;1
724;798;Undirected;1
903;902;Undirected;1
753;768;Undirected;1
482;885;Undirected;1
689;661;Undirected;1
955;973;Undirected;1
783;790;Undirected;1
803;882;Undirected;1
797;729;Undirected;1
637;610;Undirected;1
129;181;Undirected;1
712;781;Undirected;1
105;184;Undirected;1
753;712;Undirected;1
568;587;Undirected;1
72;40;Undirected;1
460;816;Undirected;1
742;780;Undirected;1
430;448;Undirected;1
176;192;Undirected;1
325;341;Undirected;1
883;845;Undirected;1
22;100;Undirected;1
791;787;Undirected;1
964;993;Undirected;1
611;609;Undirected;1
224;223;Undirected;1
853;834;Undirected;1
829;862;Undirected;1
354;351;Undirected;1
104;184;Undirected;1
453;461;Undirected;1
788;751;Undirected;1
722;717;Undirected;1
973;633;Undirected;1
216;247;Undirected;1
88;72;Undirected;1
112;127;Undirected;1
560;696;Undirected;1
106;116;Undirected;1
60;73;Undirected;1
934;500;Undirected;1
359;338;Undirected;1
314;379;Undirected;1
764;775;Undirected;1
543;585;Undirected;1
899;858;Undirected;1
599;563;Undirected;1
870;894;Undirected;1
685;616;Undirected;1
71;69;Undirected;1
880;835;Undirected;1
883;831;Undirected;1
279;272;Undirected;1
152;115;Undirected;1
308;337;Undirected;1
939;970;Undirected;1
583;938;Undirected;1
294;270;Undirected;1
378;310;Undirected;1
385;17;Undirected;1
959;957;Undirected;1
585;593;Undirected;1
314;339;Undirected;1
748;712;Undirected;1
512;568;Undirected;1
890;827;Undirected;1
233;252;Undirected;1
937;988;Undirected;1
659;694;Undirected;1
932;911;Undirected;1
885;874;Undirected;1
275;511;Undirected;1
298;269;Undirected;1
748;800;Undirected;1
138;101;Undirected;1
758;784;Undirected;1
526;539;Undirected;1
738;770;Undirected;1
854;873;Undirected;1
807;964;Undirected;1
928;904;Undirected;1
172;340;Undirected;1
178;342;Undirected;1
907;941;Undirected;1
756;773;Undirected;1
180;183;Undirected;1
934;979;Undirected;1
564;550;Undirected;1
699;622;Undirected;1
440;449;Undirected;1
569;566;Undirected;1
924;974;Undirected;1
800;791;Undirected;1
597;547;Undirected;1
48;6;Undirected;1
296;239;Undirected;1
495;413;Undirected;1
243;258;Undirected;1
564;563;Undirected;1
133;176;Undirected;1
300;239;Undirected;1
992;938;Undirected;1
841;877;Undirected;1
11;91;Undirected;1
766;778;Undirected;1
866;887;Undirected;1
10;41;Undirected;1
923;242;Undirected;1
746;702;Undirected;1
929;905;Undirected;1
858;867;Undirected;1
57;20;Undirected;1
789;791;Undirected;1
756;9;Undirected;1
196;114;Undirected;1
906;924;Undirected;1
876;880;Undirected;1
961;978;Undirected;1
208;158;Undirected;1
813;830;Undirected;1
933;978;Undirected;1
776;735;Undirected;1
896;821;Undirected;1
928;954;Undirected;1
118;137;Undirected;1
964;985;Undirected;1
886;871;Undirected;1
149;157;Undirected;1
36;71;Undirected;1
635;644;Undirected;1
721;784;Undirected;1
499;415;Undirected;1
65;61;Undirected;1
254;278;Undirected;1
824;857;Undirected;1
905;978;Undirected;1
981;955;Undirected;1
111;146;Undirected;1
138;113;Undirected;1
456;483;Undirected;1
578;539;Undirected;1
958;959;Undirected;1
553;595;Undirected;1
138;149;Undirected;1
9;29;Undirected;1
330;306;Undirected;1
276;244;Undirected;1
929;920;Undirected;1
677;618;Undirected;1
988;935;Undirected;1
635;660;Undirected;1
546;509;Undirected;1
582;511;Undirected;1
235;244;Undirected;1
880;863;Undirected;1
497;407;Undirected;1
954;985;Undirected;1
384;364;Undirected;1
92;48;Undirected;1
864;844;Undirected;1
237;214;Undirected;1
40;92;Undirected;1
700;685;Undirected;1
823;899;Undirected;1
467;458;Undirected;1
183;143;Undirected;1
217;241;Undirected;1
123;177;Undirected;1
107;172;Undirected;1
693;636;Undirected;1
672;626;Undirected;1
846;808;Undirected;1
473;404;Undirected;1
599;586;Undirected;1
597;521;Undirected;1
373;381;Undirected;1
921;930;Undirected;1
78;137;Undirected;1
629;606;Undirected;1
455;442;Undirected;1
860;842;Undirected;1
976;962;Undirected;1
538;575;Undirected;1
55;5;Undirected;1
142;157;Undirected;1
594;599;Undirected;1
404;419;Undirected;1
717;754;Undirected;1
957;783;Undirected;1
657;602;Undirected;1
519;558;Undirected;1
218;239;Undirected;1
488;422;Undirected;1
437;518;Undirected;1
620;610;Undirected;1
438;449;Undirected;1
660;628;Undirected;1
275;263;Undirected;1
137;138;Undirected;1
167;160;Undirected;1
631;656;Undirected;1
925;907;Undirected;1
990;935;Undirected;1
58;14;Undirected;1
173;182;Undirected;1
300;667;Undirected;1
957;974;Undirected;1
25;57;Undirected;1
203;214;Undirected;1
334;399;Undirected;1
561;563;Undirected;1
349;326;Undirected;1
762;764;Undirected;1
499;485;Undirected;1
436;408;Undirected;1
963;772;Undirected;1
300;983;Undirected;1
974;987;Undirected;1
457;488;Undirected;1
213;234;Undirected;1
163;190;Undirected;1
109;168;Undirected;1
560;600;Undirected;1
763;150;Undirected;1
668;625;Undirected;1
123;113;Undirected;1
266;268;Undirected;1
934;956;Undirected;1
819;823;Undirected;1
63;68;Undirected;1
602;680;Undirected;1
853;849;Undirected;1
111;198;Undirected;1
643;351;Undirected;1
116;144;Undirected;1
609;698;Undirected;1
284;237;Undirected;1
174;121;Undirected;1
268;273;Undirected;1
327;583;Undirected;1
395;372;Undirected;1
433;478;Undirected;1
774;781;Undirected;1
770;742;Undirected;1
257;293;Undirected;1
808;861;Undirected;1
342;338;Undirected;1
63;25;Undirected;1
247;204;Undirected;1
845;897;Undirected;1
577;528;Undirected;1
677;294;Undirected;1
509;546;Undirected;1
340;359;Undirected;1
981;384;Undirected;1
265;207;Undirected;1
39;60;Undirected;1
60;34;Undirected;1
290;256;Undirected;1
196;166;Undirected;1
651;607;Undirected;1
751;708;Undirected;1
552;518;Undirected;1
356;320;Undirected;1
644;678;Undirected;1
663;675;Undirected;1
911;929;Undirected;1
300;217;Undirected;1
202;728;Undirected;1
752;743;Undirected;1
33;50;Undirected;1
348;305;Undirected;1
662;668;Undirected;1
755;783;Undirected;1
252;202;Undirected;1
465;420;Undirected;1
160;148;Undirected;1
476;437;Undirected;1
192;121;Undirected;1
615;624;Undirected;1
390;320;Undirected;1
245;268;Undirected;1
878;849;Undirected;1
287;220;Undirected;1
451;414;Undirected;1
342;371;Undirected;1
423;583;Undirected;1
817;811;Undirected;1
401;496;Undirected;1
438;758;Undirected;1
801;812;Undirected;1
105;103;Undirected;1
391;326;Undirected;1
158;186;Undirected;1
463;461;Undirected;1
327;391;Undirected;1
273;275;Undirected;1
354;341;Undirected;1
445;405;Undirected;1
753;738;Undirected;1
887;848;Undirected;1
962;998;Undirected;1
295;233;Undirected;1
923;978;Undirected;1
38;79;Undirected;1
97;54;Undirected;1
292;281;Undirected;1
678;658;Undirected;1
190;160;Undirected;1
953;940;Undirected;1
31;92;Undirected;1
645;603;Undirected;1
23;97;Undirected;1
705;750;Undirected;1
910;810;Undirected;1
488;497;Undirected;1
492;443;Undirected;1
129;107;Undirected;1
984;957;Undirected;1
622;672;Undirected;1
93;55;Undirected;1
752;753;Undirected;1
834;817;Undirected;1
807;858;Undirected;1
159;624;Undirected;1
618;700;Undirected;1
357;355;Undirected;1
373;309;Undirected;1
63;34;Undirected;1
953;993;Undirected;1
364;383;Undirected;1
459;17;Undirected;1
321;372;Undirected;1
524;571;Undirected;1
333;344;Undirected;1
676;694;Undirected;1
332;395;Undirected;1
843;827;Undirected;1
479;424;Undirected;1
494;429;Undirected;1
331;590;Undirected;1
205;252;Undirected;1
258;264;Undirected;1
462;498;Undirected;1
511;537;Undirected;1
608;638;Undirected;1
642;674;Undirected;1
883;877;Undirected;1
797;746;Undirected;1
702;723;Undirected;1
877;852;Undirected;1
839;892;Undirected;1
333;374;Undirected;1
244;239;Undirected;1
922;919;Undirected;1
233;145;Undirected;1
992;922;Undirected;1
442;599;Undirected;1
723;321;Undirected;1
241;297;Undirected;1
420;450;Undirected;1
191;943;Undirected;1
651;683;Undirected;1
963;925;Undirected;1
308;365;Undirected;1
731;874;Undirected;1
157;197;Undirected;1
948;971;Undirected;1
29;984;Undirected;1
651;123;Undirected;1
143;111;Undirected;1
326;335;Undirected;1
832;887;Undirected;1
287;244;Undirected;1
235;204;Undirected;1
847;804;Undirected;1
335;377;Undirected;1
474;435;Undirected;1
859;807;Undirected;1
846;872;Undirected;1
329;388;Undirected;1
716;794;Undirected;1
525;534;Undirected;1
142;161;Undirected;1
837;836;Undirected;1
524;563;Undirected;1
721;772;Undirected;1
713;748;Undirected;1
791;745;Undirected;1
211;286;Undirected;1
890;938;Undirected;1
528;537;Undirected;1
751;891;Undirected;1
473;463;Undirected;1
758;726;Undirected;1
224;270;Undirected;1
635;643;Undirected;1
202;291;Undirected;1
678;609;Undirected;1
632;651;Undirected;1
87;57;Undirected;1
727;718;Undirected;1
296;270;Undirected;1
974;961;Undirected;1
810;871;Undirected;1
470;498;Undirected;1
704;402;Undirected;1
232;244;Undirected;1
603;683;Undirected;1
593;590;Undirected;1
264;208;Undirected;1
499;457;Undirected;1
350;189;Undirected;1
700;636;Undirected;1
628;688;Undirected;1
320;357;Undirected;1
466;200;Undirected;1
332;363;Undirected;1
725;738;Undirected;1
662;686;Undirected;1
448;472;Undirected;1
673;684;Undirected;1
337;394;Undirected;1
778;758;Undirected;1
835;888;Undirected;1
951;985;Undirected;1
491;406;Undirected;1
440;468;Undirected;1
636;654;Undirected;1
395;379;Undirected;1
268;861;Undirected;1
927;942;Undirected;1
642;635;Undirected;1
523;418;Undirected;1
579;588;Undirected;1
110;186;Undirected;1
734;705;Undirected;1
780;737;Undirected;1
75;33;Undirected;1
174;122;Undirected;1
788;719;Undirected;1
841;802;Undirected;1
919;375;Undirected;1
299;290;Undirected;1
742;758;Undirected;1
825;885;Undirected;1
347;333;Undirected;1
622;671;Undirected;1
118;195;Undirected;1
952;950;Undirected;1
107;170;Undirected;1
983;914;Undirected;1
948;45;Undirected;1
992;518;Undirected;1
408;423;Undirected;1
989;904;Undirected;1
722;758;Undirected;1
41;18;Undirected;1
885;817;Undirected;1
433;440;Undirected;1
906;951;Undirected;1
336;392;Undirected;1
362;302;Undirected;1
951;999;Undirected;1
164;151;Undirected;1
93;54;Undirected;1
857;807;Undirected;1
620;965;Undirected;1
794;787;Undirected;1
143;456;Undirected;1
474;414;Undirected;1
569;555;Undirected;1
882;887;Undirected;1
304;334;Undirected;1
401;467;Undirected;1
347;312;Undirected;1
604;661;Undirected;1
786;798;Undirected;1
124;144;Undirected;1
361;387;Undirected;1
418;461;Undirected;1
33;93;Undirected;1
752;738;Undirected;1
880;882;Undirected;1
298;272;Undirected;1
293;218;Undirected;1
902;95;Undirected;1
239;221;Undirected;1
196;122;Undirected;1
689;419;Undirected;1
206;273;Undirected;1
635;604;Undirected;1
567;552;Undirected;1
883;891;Undirected;1
101;139;Undirected;1
358;25;Undirected;1
870;900;Undirected;1
911;310;Undirected;1
511;597;Undirected;1
952;984;Undirected;1
765;732;Undirected;1
639;628;Undirected;1
17;9;Undirected;1
91;5;Undirected;1
116;148;Undirected;1
538;576;Undirected;1
973;934;Undirected;1
390;307;Undirected;1
293;201;Undirected;1
964;918;Undirected;1
587;527;Undirected;1
546;543;Undirected;1
689;699;Undirected;1
306;301;Undirected;1
766;768;Undirected;1
582;92;Undirected;1
221;234;Undirected;1
748;764;Undirected;1
608;117;Undirected;1
839;823;Undirected;1
555;547;Undirected;1
310;383;Undirected;1
878;844;Undirected;1
899;827;Undirected;1
702;772;Undirected;1
301;315;Undirected;1
435;469;Undirected;1
705;724;Undirected;1
544;541;Undirected;1
822;838;Undirected;1
697;86;Undirected;1
40;81;Undirected;1
882;885;Undirected;1
654;131;Undirected;1
867;850;Undirected;1
698;680;Undirected;1
408;450;Undirected;1
401;405;Undirected;1
737;788;Undirected;1
110;106;Undirected;1
450;452;Undirected;1
408;457;Undirected;1
328;349;Undirected;1
722;532;Undirected;1
161;175;Undirected;1
268;269;Undirected;1
654;668;Undirected;1
851;881;Undirected;1
41;87;Undirected;1
407;478;Undirected;1
252;236;Undirected;1
264;536;Undirected;1
141;187;Undirected;1
678;654;Undirected;1
453;480;Undirected;1
611;101;Undirected;1
987;983;Undirected;1
630;662;Undirected;1
968;429;Undirected;1
381;396;Undirected;1
591;540;Undirected;1
952;901;Undirected;1
897;853;Undirected;1
414;490;Undirected;1
672;650;Undirected;1
365;389;Undirected;1
755;781;Undirected;1
797;758;Undirected;1
660;649;Undirected;1
394;328;Undirected;1
810;820;Undirected;1
583;505;Undirected;1
579;527;Undirected;1
281;203;Undirected;1
611;681;Undirected;1
896;835;Undirected;1
983;951;Undirected;1
622;614;Undirected;1
242;239;Undirected;1
663;607;Undirected;1
421;482;Undirected;1
851;856;Undirected;1
969;472;Undirected;1
341;306;Undirected;1
394;324;Undirected;1
271;298;Undirected;1
50;86;Undirected;1
474;433;Undirected;1
855;91;Undirected;1
493;442;Undirected;1
815;806;Undirected;1
736;712;Undirected;1
424;453;Undirected;1
228;274;Undirected;1
247;202;Undirected;1
974;979;Undirected;1
31;67;Undirected;1
455;448;Undirected;1
142;169;Undirected;1
338;388;Undirected;1
927;983;Undirected;1
997;925;Undirected;1
848;874;Undirected;1
558;521;Undirected;1
491;512;Undirected;1
129;156;Undirected;1
546;564;Undirected;1
314;385;Undirected;1
652;697;Undirected;1
66;95;Undirected;1
641;476;Undirected;1
493;417;Undirected;1
389;374;Undirected;1
526;563;Undirected;1
82;332;Undirected;1
548;501;Undirected;1
468;447;Undirected;1
828;74;Undirected;1
772;747;Undirected;1
668;654;Undirected;1
483;476;Undirected;1
274;294;Undirected;1
924;69;Undirected;1
317;346;Undirected;1
774;754;Undirected;1
889;868;Undirected;1
563;390;Undirected;1
810;836;Undirected;1
844;853;Undirected;1
157;181;Undirected;1
23;6;Undirected;1
256;260;Undirected;1
716;754;Undirected;1
914;902;Undirected;1
641;616;Undirected;1
778;709;Undirected;1
944;908;Undirected;1
250;211;Undirected;1
140;110;Undirected;1
239;237;Undirected;1
152;190;Undirected;1
145;102;Undirected;1
291;255;Undirected;1
768;730;Undirected;1
456;493;Undirected;1
88;16;Undirected;1
957;991;Undirected;1
646;604;Undirected;1
565;521;Undirected;1
266;154;Undirected;1
318;390;Undirected;1
243;230;Undirected;1
586;568;Undirected;1
64;13;Undirected;1
239;207;Undirected;1
380;373;Undirected;1
287;525;Undirected;1
430;482;Undirected;1
133;191;Undirected;1
625;654;Undirected;1
451;489;Undirected;1
948;981;Undirected;1
20;96;Undirected;1
619;639;Undirected;1
839;699;Undirected;1
886;897;Undirected;1
98;88;Undirected;1
358;389;Undirected;1
550;595;Undirected;1
270;256;Undirected;1
274;250;Undirected;1
350;960;Undirected;1
461;432;Undirected;1
936;919;Undirected;1
413;403;Undirected;1
651;459;Undirected;1
707;268;Undirected;1
859;867;Undirected;1
13;39;Undirected;1
393;368;Undirected;1
251;201;Undirected;1
219;273;Undirected;1
839;836;Undirected;1
342;683;Undirected;1
481;436;Undirected;1
23;42;Undirected;1
130;117;Undirected;1
655;638;Undirected;1
793;742;Undirected;1
584;527;Undirected;1
225;208;Undirected;1
874;805;Undirected;1
486;434;Undirected;1
699;678;Undirected;1
117;158;Undirected;1
729;798;Undirected;1
287;244;Undirected;1
378;362;Undirected;1
487;428;Undirected;1
359;365;Undirected;1
692;667;Undirected;1
130;161;Undirected;1
518;569;Undirected;1
496;470;Undirected;1
143;197;Undirected;1
605;633;Undirected;1
104;544;Undirected;1
480;246;Undirected;1
842;837;Undirected;1
88;34;Undirected;1
644;631;Undirected;1
735;764;Undirected;1
621;692;Undirected;1
11;68;Undirected;1
161;196;Undirected;1
745;796;Undirected;1
1;44;Undirected;1
123;137;Undirected;1
812;838;Undirected;1
890;851;Undirected;1
392;315;Undirected;1
686;659;Undirected;1
604;661;Undirected;1
856;850;Undirected;1
295;297;Undirected;1
312;319;Undirected;1
320;312;Undirected;1
178;121;Undirected;1
821;84;Undirected;1
428;486;Undirected;1
240;264;Undirected;1
72;90;Undirected;1
539;591;Undirected;1
205;262;Undirected;1
814;833;Undirected;1
530;569;Undirected;1
557;531;Undirected;1
228;271;Undirected;1
678;616;Undirected;1
466;429;Undirected;1
547;514;Undirected;1
490;416;Undirected;1
884;139;Undirected;1
432;431;Undirected;1
923;938;Undirected;1
253;281;Undirected;1
594;552;Undirected;1
998;428;Undirected;1
142;121;Undirected;1
571;566;Undirected;1
406;440;Undirected;1
590;90;Undirected;1
567;531;Undirected;1
332;398;Undirected;1
771;747;Undirected;1
349;375;Undirected;1
391;254;Undirected;1
471;414;Undirected;1
157;111;Undirected;1
405;499;Undirected;1
68;36;Undirected;1
215;246;Undirected;1
909;792;Undirected;1
304;329;Undirected;1
634;620;Undirected;1
422;479;Undirected;1
928;917;Undirected;1
711;790;Undirected;1
466;405;Undirected;1
334;344;Undirected;1
534;531;Undirected;1
563;557;Undirected;1
361;384;Undirected;1
590;567;Undirected;1
451;463;Undirected;1
563;532;Undirected;1
883;143;Undirected;1
281;223;Undirected;1
678;608;Undirected;1
519;557;Undirected;1
797;730;Undirected;1
362;318;Undirected;1
713;763;Undirected;1
461;491;Undirected;1
319;380;Undirected;1
106;156;Undirected;1
735;729;Undirected;1
154;151;Undirected;1
140;199;Undirected;1
457;437;Undirected;1
353;354;Undirected;1
137;157;Undirected;1
474;497;Undirected;1
692;894;Undirected;1
996;982;Undirected;1
626;696;Undirected;1
821;827;Undirected;1
977;982;Undirected;1
952;986;Undirected;1
679;97;Undirected;1
216;209;Undirected;1
878;824;Undirected;1
540;587;Undirected;1
489;449;Undirected;1
144;162;Undirected;1
86;71;Undirected;1
958;910;Undirected;1
882;881;Undirected;1
997;995;Undirected;1
526;324;Undirected;1
409;440;Undirected;1
71;24;Undirected;1
690;669;Undirected;1
651;657;Undirected;1
626;662;Undirected;1
32;6;Undirected;1
161;135;Undirected;1
819;828;Undirected;1
41;6;Undirected;1
230;242;Undirected;1
172;159;Undirected;1
81;24;Undirected;1
17;64;Undirected;1
455;405;Undirected;1
306;355;Undirected;1
842;856;Undirected;1
935;25;Undirected;1
156;118;Undirected;1
666;628;Undirected;1
98;61;Undirected;1
926;959;Undirected;1
333;355;Undirected;1
177;144;Undirected;1
74;38;Undirected;1
852;851;Undirected;1
761;739;Undirected;1
381;372;Undirected;1
463;382;Undirected;1
408;412;Undirected;1
6;785;Undirected;1
392;537;Undirected;1
517;558;Undirected;1
160;156;Undirected;1
433;423;Undirected;1
958;960;Undirected;1
403;396;Undirected;1
585;559;Undirected;1
364;392;Undirected;1
231;253;Undirected;1
60;51;Undirected;1
556;594;Undirected;1
307;389;Undirected;1
726;628;Undirected;1
412;418;Undirected;1
519;592;Undirected;1
510;600;Undirected;1
883;811;Undirected;1
992;956;Undirected;1
113;186;Undirected;1
220;272;Undirected;1
563;594;Undirected;1
681;660;Undirected;1
624;679;Undirected;1
741;770;Undirected;1
180;134;Undirected;1
105;488;Undirected;1
932;953;Undirected;1
298;261;Undirected;1
200;176;Undirected;1
902;941;Undirected;1
386;379;Undirected;1
680;632;Undirected;1
553;501;Undirected;1
508;591;Undirected;1
569;525;Undirected;1
960;955;Undirected;1
6;542;Undirected;1
76;643;Undirected;1
726;758;Undirected;1
802;862;Undirected;1
37;45;Undirected;1
993;948;Undirected;1
654;668;Undirected;1
806;855;Undirected;1
807;883;Undirected;1
36;14;Undirected;1
826;679;Undirected;1
21;18;Undirected;1
627;691;Undirected;1
918;912;Undirected;1
514;594;Undirected;1
525;559;Undirected;1
258;269;Undirected;1
580;569;Undirected;1
568;515;Undirected;1
242;293;Undirected;1
351;355;Undirected;1
371;323;Undirected;1
990;933;Undirected;1
837;838;Undirected;1
659;27;Undirected;1
739;704;Undirected;1
246;218;Undirected;1
837;859;Undirected;1
34;18;Undirected;1
65;46;Undirected;1
595;578;Undirected;1
654;690;Undirected;1
324;363;Undirected;1
491;489;Undirected;1
824;881;Undirected;1
81;74;Undirected;1
433;443;Undirected;1
599;581;Undirected;1
955;921;Undirected;1
742;737;Undirected;1
156;165;Undirected;1
735;289;Undirected;1
559;522;Undirected;1
445;450;Undirected;1
797;743;Undirected;1
649;869;Undirected;1
829;875;Undirected;1
332;377;Undirected;1
463;167;Undirected;1
907;771;Undirected;1
218;244;Undirected;1
209;217;Undirected;1
18;17;Undirected;1
147;110;Undirected;1
825;873;Undirected;1
222;228;Undirected;1
754;719;Undirected;1
274;237;Undirected;1
898;849;Undirected;1
341;369;Undirected;1
126;175;Undirected;1
382;360;Undirected;1
695;678;Undirected;1
803;822;Undirected;1
589;433;Undirected;1
775;777;Undirected;1
44;82;Undirected;1
606;636;Undirected;1
440;430;Undirected;1
391;381;Undirected;1
248;207;Undirected;1
263;215;Undirected;1
61;199;Undirected;1
433;439;Undirected;1
438;478;Undirected;1
903;997;Undirected;1
308;393;Undirected;1
151;130;Undirected;1
292;222;Undirected;1
871;874;Undirected;1
662;655;Undirected;1
261;523;Undirected;1
60;97;Undirected;1
353;385;Undirected;1
500;415;Undirected;1
737;777;Undirected;1
59;20;Undirected;1
43;35;Undirected;1
96;42;Undirected;1
364;353;Undirected;1
132;130;Undirected;1
364;302;Undirected;1
868;856;Undirected;1
271;202;Undirected;1
646;637;Undirected;1
927;911;Undirected;1
423;443;Undirected;1
769;754;Undirected;1
646;605;Undirected;1
53;47;Undirected;1
991;996;Undirected;1
953;944;Undirected;1
786;751;Undirected;1
459;412;Undirected;1
808;123;Undirected;1
635;616;Undirected;1
429;436;Undirected;1
211;259;Undirected;1
371;326;Undirected;1
269;253;Undirected;1
883;802;Undirected;1
255;268;Undirected;1
274;290;Undirected;1
145;109;Undirected;1
847;835;Undirected;1
918;958;Undirected;1
977;958;Undirected;1
306;864;Undirected;1
300;216;Undirected;1
36;2;Undirected;1
620;687;Undirected;1
824;854;Undirected;1
955;925;Undirected;1
515;562;Undirected;1
25;72;Undirected;1
958;986;Undirected;1
967;951;Undirected;1
74;87;Undirected;1
367;373;Undirected;1
736;774;Undirected;1
711;797;Undirected;1
335;381;Undirected;1
424;411;Undirected;1
846;816;Undirected;1
434;438;Undirected;1
231;273;Undirected;1
810;823;Undirected;1
366;310;Undirected;1
756;783;Undirected;1
831;818;Undirected;1
455;479;Undirected;1
684;634;Undirected;1
11;679;Undirected;1
63;199;Undirected;1
885;854;Undirected;1
507;567;Undirected;1
304;319;Undirected;1
386;324;Undirected;1
779;786;Undirected;1
299;251;Undirected;1
54;60;Undirected;1
958;978;Undirected;1
898;897;Undirected;1
936;977;Undirected;1
357;302;Undirected;1
968;77;Undirected;1
704;800;Undirected;1
123;132;Undirected;1
288;201;Undirected;1
659;606;Undirected;1
219;254;Undirected;1
684;686;Undirected;1
841;817;Undirected;1
912;979;Undirected;1
550;570;Undirected;1
860;840;Undirected;1
578;541;Undirected;1
843;927;Undirected;1
915;82;Undirected;1
188;126;Undirected;1
428;401;Undirected;1
213;220;Undirected;1
736;715;Undirected;1
474;458;Undirected;1
385;899;Undirected;1
81;86;Undirected;1
743;798;Undirected;1
758;773;Undirected;1
40;15;Undirected;1
308;348;Undirected;1
408;448;Undirected;1
947;989;Undirected;1
947;741;Undirected;1
10;883;Undirected;1
324;76;Undirected;1
785;755;Undirected;1
737;722;Undirected;1
666;652;Undirected;1
906;928;Undirected;1
661;676;Undirected;1
